XP_052674072.1	-	1804	msaprobs_alignment_4742434	-	652	1.2e-200	678.3	10.0	1	1	2.8e-204	1.6e-200	677.9	10.0	9	640	535	1499	160	1647	0.87	chitin synthase chs-2-like isoform X3 [Crassostrea angulata]
XP_019929159.2	-	1810	msaprobs_alignment_4742434	-	652	1.2e-200	678.2	9.8	1	1	3e-204	1.7e-200	677.8	9.8	9	640	541	1505	153	1654	0.87	chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_052674071.1	-	1809	msaprobs_alignment_4742434	-	652	1.4e-200	678.0	10.0	1	1	3.4e-204	1.9e-200	677.6	10.0	9	640	541	1504	165	1652	0.87	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_034301309.1	-	1804	msaprobs_alignment_4742434	-	652	1.5e-200	678.0	10.0	1	1	3.5e-204	2e-200	677.6	10.0	9	640	535	1499	155	1648	0.87	chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_022324756.1	-	1523	msaprobs_alignment_4742434	-	652	2e-200	677.5	0.0	1	1	1.3e-203	7.3e-200	675.7	0.0	7	640	310	1263	297	1361	0.91	LOW QUALITY PROTEIN: uncharacterized protein LOC111125342 [Crassostrea virginica]
XP_052814282.1	-	1140	msaprobs_alignment_4742434	-	652	2.6e-200	677.2	0.1	1	1	5.9e-204	3.3e-200	676.8	0.1	25	640	42	959	27	1054	0.89	chitin synthase chs-2-like [Mya arenaria]
XP_022324467.1	-	1808	msaprobs_alignment_4742434	-	652	3.3e-200	676.8	10.6	1	1	8e-204	4.5e-200	676.4	10.6	9	640	541	1501	133	1641	0.87	uncharacterized protein LOC111125208 isoform X1 [Crassostrea virginica]
XP_025108144.1	-	1735	msaprobs_alignment_4742434	-	652	3.3e-200	676.8	5.3	1	1	8e-204	4.5e-200	676.4	5.3	10	640	517	1566	168	1627	0.89	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_034301310.1	-	1783	msaprobs_alignment_4742434	-	652	4.3e-200	676.5	11.6	1	1	1e-203	5.9e-200	676.0	11.6	9	640	514	1478	167	1627	0.88	chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_022324468.1	-	1800	msaprobs_alignment_4742434	-	652	6.1e-200	676.0	11.4	1	1	1.5e-203	8.3e-200	675.5	11.4	9	640	533	1493	152	1633	0.88	uncharacterized protein LOC111125208 isoform X2 [Crassostrea virginica]
XP_022324470.1	-	1800	msaprobs_alignment_4742434	-	652	6.1e-200	676.0	11.4	1	1	1.5e-203	8.3e-200	675.5	11.4	9	640	533	1493	152	1633	0.88	uncharacterized protein LOC111125208 isoform X2 [Crassostrea virginica]
XP_045180107.2	-	1619	msaprobs_alignment_4742434	-	652	6.2e-200	675.9	5.8	1	1	1.1e-203	6.2e-200	675.9	5.8	23	640	485	1415	435	1562	0.87	chitin synthase chs-2-like [Mercenaria mercenaria]
XP_052237915.1	-	1476	msaprobs_alignment_4742434	-	652	1.2e-199	675.0	0.0	1	1	9.6e-203	5.5e-199	672.8	0.0	21	640	464	1387	448	1466	0.88	chitin synthase chs-2-like [Dreissena polymorpha]
XP_053386094.1	-	1929	msaprobs_alignment_4742434	-	652	1.2e-199	675.0	6.6	1	1	2.8e-203	1.6e-199	674.6	6.6	7	642	577	1618	178	1732	0.91	chitin synthase chs-2-like isoform X1 [Mercenaria mercenaria]
XP_052237923.1	-	1329	msaprobs_alignment_4742434	-	652	1.3e-199	674.8	0.0	1	1	5.2e-203	2.9e-199	673.7	0.0	21	640	170	1121	153	1201	0.88	chitin synthase chs-2-like [Dreissena polymorpha]
XP_022324472.1	-	1774	msaprobs_alignment_4742434	-	652	1.4e-199	674.7	12.6	1	1	3.4e-203	1.9e-199	674.3	12.6	9	640	507	1468	150	1607	0.88	uncharacterized protein LOC111125208 isoform X4 [Crassostrea virginica]
XP_053409095.1	-	2532	msaprobs_alignment_4742434	-	652	1.7e-199	674.5	0.4	1	1	1.6e-202	8.9e-199	672.1	0.0	11	640	1233	2260	1226	2320	0.93	uncharacterized protein LOC123560719 isoform X1 [Mercenaria mercenaria]
XP_053409096.1	-	2530	msaprobs_alignment_4742434	-	652	1.9e-199	674.4	0.6	1	1	1.4e-202	7.7e-199	672.3	0.0	11	640	1233	2270	1225	2334	0.92	uncharacterized protein LOC123560719 isoform X2 [Mercenaria mercenaria]
XP_053409097.1	-	2530	msaprobs_alignment_4742434	-	652	1.9e-199	674.4	0.6	1	1	1.4e-202	7.7e-199	672.3	0.0	11	640	1233	2270	1225	2334	0.92	uncharacterized protein LOC123560719 isoform X2 [Mercenaria mercenaria]
XP_022324471.1	-	1778	msaprobs_alignment_4742434	-	652	1.9e-199	674.3	13.0	1	1	4.6e-203	2.6e-199	673.9	13.0	9	640	511	1472	166	1611	0.88	uncharacterized protein LOC111125208 isoform X3 [Crassostrea virginica]
XP_053409098.1	-	2512	msaprobs_alignment_4742434	-	652	2e-199	674.2	0.7	1	1	1.5e-202	8.6e-199	672.1	0.0	11	640	1233	2260	1226	2321	0.93	uncharacterized protein LOC123560719 isoform X3 [Mercenaria mercenaria]
XP_022324473.1	-	1761	msaprobs_alignment_4742434	-	652	2e-199	674.2	13.2	1	1	4.9e-203	2.8e-199	673.8	13.2	9	640	494	1455	153	1595	0.88	uncharacterized protein LOC111125208 isoform X5 [Crassostrea virginica]
XP_053386097.1	-	1831	msaprobs_alignment_4742434	-	652	2.6e-199	673.9	7.8	1	1	6e-203	3.4e-199	673.5	7.8	7	643	479	1521	160	1635	0.91	chitin synthase chs-2-like isoform X4 [Mercenaria mercenaria]
XP_053409099.1	-	2499	msaprobs_alignment_4742434	-	652	2.6e-199	673.8	1.1	1	1	1.2e-202	7e-199	672.4	0.0	11	640	1200	2237	1192	2307	0.92	uncharacterized protein LOC123560719 isoform X4 [Mercenaria mercenaria]
XP_053405593.1	-	2343	msaprobs_alignment_4742434	-	652	3.1e-199	673.6	0.4	1	1	1.6e-202	9.2e-199	672.1	0.0	11	639	1242	2108	1234	2217	0.91	uncharacterized protein LOC123566717 isoform X1 [Mercenaria mercenaria]
XP_053386096.1	-	1840	msaprobs_alignment_4742434	-	652	3.1e-199	673.6	8.1	1	1	7.3e-203	4.1e-199	673.2	8.1	7	643	488	1530	166	1644	0.91	chitin synthase chs-2-like isoform X3 [Mercenaria mercenaria]
XP_045216970.2	-	2340	msaprobs_alignment_4742434	-	652	3.4e-199	673.5	0.5	1	1	1.9e-202	1.1e-198	671.8	0.0	11	638	1239	2104	1234	2188	0.91	uncharacterized protein LOC123566717 isoform X2 [Mercenaria mercenaria]
XP_053386095.1	-	1844	msaprobs_alignment_4742434	-	652	3.9e-199	673.3	8.4	1	1	9.1e-203	5.1e-199	672.9	8.4	7	643	492	1534	163	1648	0.91	chitin synthase chs-2-like isoform X2 [Mercenaria mercenaria]
XP_039230788.1	-	1314	msaprobs_alignment_4742434	-	652	3.9e-199	673.3	0.9	1	1	1.8e-202	1e-198	671.9	0.6	10	640	300	1145	291	1222	0.88	chitin synthase chs-2 isoform X3 [Drosophila yakuba]
XP_043647130.1	-	1392	msaprobs_alignment_4742434	-	652	7.6e-199	672.3	1.0	1	1	2.7e-202	1.5e-198	671.4	0.8	10	640	378	1223	240	1308	0.88	chitin synthase chs-2 isoform X1 [Drosophila teissieri]
XP_043647131.1	-	1391	msaprobs_alignment_4742434	-	652	8.7e-199	672.1	1.1	1	1	4.1e-202	2.3e-198	670.7	0.6	10	640	377	1222	372	1294	0.88	chitin synthase chs-2 isoform X2 [Drosophila teissieri]
XP_052813937.1	-	1849	msaprobs_alignment_4742434	-	652	1.6e-198	671.3	4.1	1	1	3.6e-202	2.1e-198	670.9	4.1	8	640	485	1502	157	1665	0.90	chitin synthase chs-2-like [Mya arenaria]
NP_001137997.2	-	1392	msaprobs_alignment_4742434	-	652	1.7e-198	671.2	0.3	1	1	1.1e-201	6.3e-198	669.3	0.2	10	640	378	1223	374	1299	0.89	chitin synthase 2  isoform C [Drosophila melanogaster]
XP_052216492.1	-	1512	msaprobs_alignment_4742434	-	652	1.7e-198	671.2	0.0	1	1	8.1e-202	4.6e-198	669.8	0.0	22	640	432	1353	415	1409	0.90	chitin synthase chs-2-like isoform X2 [Dreissena polymorpha]
NP_524209.3	-	1393	msaprobs_alignment_4742434	-	652	1.7e-198	671.2	0.3	1	1	1.2e-201	6.7e-198	669.2	0.2	10	640	379	1224	375	1297	0.89	chitin synthase 2  isoform D [Drosophila melanogaster]
XP_045215162.2	-	1790	msaprobs_alignment_4742434	-	652	3e-198	670.4	0.5	1	1	5.3e-202	3e-198	670.4	0.5	11	639	700	1632	538	1757	0.92	chitin synthase chs-2-like [Mercenaria mercenaria]
XP_034300541.1	-	2507	msaprobs_alignment_4742434	-	652	3.7e-198	670.1	0.4	2	2	7.5e-199	4.2e-195	660.0	3.4	11	640	1263	2261	1257	2352	0.90	uncharacterized protein LOC105317562 isoform X2 [Crassostrea gigas]
XP_034300595.1	-	2505	msaprobs_alignment_4742434	-	652	3.8e-198	670.0	0.4	2	2	1e-198	5.8e-195	659.5	4.1	11	640	1268	2294	1262	2391	0.89	uncharacterized protein LOC105317562 isoform X3 [Crassostrea gigas]
XP_020721094.2	-	968	msaprobs_alignment_4742434	-	652	3.8e-198	670.0	20.0	1	1	1.7e-201	9.5e-198	668.7	20.2	78	639	13	804	3	878	0.93	chitin synthase chs-2 [Bombus terrestris]
XP_029646473.1	-	1754	msaprobs_alignment_4742434	-	652	4.6e-198	669.7	0.7	1	1	3.1e-201	1.8e-197	667.8	0.0	10	639	616	1550	612	1659	0.92	chitin synthase chs-2-like [Octopus sinensis]
XP_036365965.1	-	1754	msaprobs_alignment_4742434	-	652	4.6e-198	669.7	0.7	1	1	3.1e-201	1.8e-197	667.8	0.0	10	639	616	1550	612	1659	0.92	chitin synthase chs-2-like [Octopus sinensis]
XP_036365966.1	-	1754	msaprobs_alignment_4742434	-	652	4.6e-198	669.7	0.7	1	1	3.1e-201	1.8e-197	667.8	0.0	10	639	616	1550	612	1659	0.92	chitin synthase chs-2-like [Octopus sinensis]
XP_034300503.1	-	2512	msaprobs_alignment_4742434	-	652	5e-198	669.6	0.8	2	2	9.4e-199	5.3e-195	659.6	3.9	11	640	1268	2294	1263	2388	0.89	uncharacterized protein LOC105317562 isoform X1 [Crassostrea gigas]
XP_052234772.1	-	1442	msaprobs_alignment_4742434	-	652	5.1e-198	669.6	1.8	1	1	1.3e-201	7.3e-198	669.1	1.8	6	640	160	1143	72	1330	0.88	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234773.1	-	1442	msaprobs_alignment_4742434	-	652	5.1e-198	669.6	1.8	1	1	1.3e-201	7.3e-198	669.1	1.8	6	640	160	1143	72	1330	0.88	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234774.1	-	1442	msaprobs_alignment_4742434	-	652	5.1e-198	669.6	1.8	1	1	1.3e-201	7.3e-198	669.1	1.8	6	640	160	1143	72	1330	0.88	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234775.1	-	1442	msaprobs_alignment_4742434	-	652	5.1e-198	669.6	1.8	1	1	1.3e-201	7.3e-198	669.1	1.8	6	640	160	1143	72	1330	0.88	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234776.1	-	1442	msaprobs_alignment_4742434	-	652	5.1e-198	669.6	1.8	1	1	1.3e-201	7.3e-198	669.1	1.8	6	640	160	1143	72	1330	0.88	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234770.1	-	1471	msaprobs_alignment_4742434	-	652	6.3e-198	669.3	2.0	1	1	1.6e-201	9.3e-198	668.7	2.0	6	640	189	1172	95	1359	0.88	chitin synthase chs-2-like isoform X4 [Dreissena polymorpha]
XP_052234771.1	-	1471	msaprobs_alignment_4742434	-	652	6.3e-198	669.3	2.0	1	1	1.6e-201	9.3e-198	668.7	2.0	6	640	189	1172	95	1359	0.88	chitin synthase chs-2-like isoform X5 [Dreissena polymorpha]
XP_039230787.1	-	1414	msaprobs_alignment_4742434	-	652	6.7e-198	669.2	4.8	1	1	1.6e-201	9.3e-198	668.7	4.8	10	640	400	1245	74	1359	0.86	chitin synthase chs-2 isoform X2 [Drosophila yakuba]
XP_039230786.1	-	1415	msaprobs_alignment_4742434	-	652	7.1e-198	669.1	4.9	1	1	1.7e-201	9.8e-198	668.7	4.9	10	640	401	1246	74	1360	0.86	chitin synthase chs-2 isoform X1 [Drosophila yakuba]
XP_052216493.1	-	1511	msaprobs_alignment_4742434	-	652	8.6e-198	668.8	0.0	1	1	4.4e-201	2.5e-197	667.3	0.0	22	640	432	1349	416	1407	0.89	chitin synthase chs-2-like isoform X3 [Dreissena polymorpha]
XP_052216490.1	-	1516	msaprobs_alignment_4742434	-	652	9e-198	668.8	0.0	1	1	4.1e-201	2.3e-197	667.4	0.0	22	640	432	1361	416	1432	0.89	chitin synthase chs-2-like isoform X1 [Dreissena polymorpha]
XP_052216491.1	-	1516	msaprobs_alignment_4742434	-	652	9e-198	668.8	0.0	1	1	4.1e-201	2.3e-197	667.4	0.0	22	640	432	1361	416	1432	0.89	chitin synthase chs-2-like isoform X1 [Dreissena polymorpha]
XP_032574852.1	-	1392	msaprobs_alignment_4742434	-	652	9e-198	668.8	3.8	1	1	2.5e-201	1.4e-197	668.2	3.8	10	640	378	1223	67	1333	0.86	chitin synthase chs-2 isoform X1 [Drosophila sechellia]
XP_033160648.1	-	1392	msaprobs_alignment_4742434	-	652	9.2e-198	668.8	3.8	1	1	2.4e-201	1.4e-197	668.2	3.8	10	640	378	1227	66	1334	0.86	chitin synthase chs-2 [Drosophila mauritiana]
XP_052282932.1	-	1448	msaprobs_alignment_4742434	-	652	1e-197	668.6	1.1	1	1	2.3e-201	1.3e-197	668.2	1.1	10	639	354	1296	95	1420	0.92	chitin synthase chs-2-like [Dreissena polymorpha]
XP_052278263.1	-	1560	msaprobs_alignment_4742434	-	652	1.6e-197	668.0	1.5	1	1	3.7e-201	2.1e-197	667.6	1.5	10	639	466	1408	111	1531	0.92	chitin synthase chs-2-like [Dreissena polymorpha]
XP_016032928.2	-	1415	msaprobs_alignment_4742434	-	652	1.9e-197	667.7	4.8	1	1	5.1e-201	2.9e-197	667.1	4.8	10	640	401	1246	76	1356	0.86	chitin synthase chs-2 [Drosophila simulans]
XP_037040684.1	-	1501	msaprobs_alignment_4742434	-	652	2e-197	667.7	16.0	1	1	5e-201	2.8e-197	667.1	16.0	10	640	370	1348	93	1426	0.89	chitin synthase chs-2 [Bradysia coprophila]
XP_052279405.1	-	2305	msaprobs_alignment_4742434	-	652	3.2e-197	667.0	0.2	1	1	1.7e-200	9.6e-197	665.4	0.0	11	639	1201	2069	1191	2198	0.91	uncharacterized protein LOC127877503 [Dreissena polymorpha]
XP_001352881.4	-	1402	msaprobs_alignment_4742434	-	652	3.7e-197	666.8	0.7	1	1	6.5e-201	3.7e-197	666.8	0.7	10	640	394	1247	388	1319	0.88	chitin synthase chs-2 [Drosophila pseudoobscura]
XP_052286672.1	-	1911	msaprobs_alignment_4742434	-	652	4.2e-197	666.6	4.4	1	1	9.7e-201	5.5e-197	666.2	4.4	7	640	560	1551	235	1695	0.91	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Dreissena polymorpha]
XP_052695058.1	-	2470	msaprobs_alignment_4742434	-	652	4.9e-197	666.4	12.2	2	2	1.2e-199	6.8e-196	662.6	9.1	11	640	1244	2231	1123	2371	0.90	uncharacterized protein LOC128173423 [Crassostrea angulata]
XP_052695069.1	-	2470	msaprobs_alignment_4742434	-	652	4.9e-197	666.4	12.2	2	2	1.2e-199	6.8e-196	662.6	9.1	11	640	1244	2231	1123	2371	0.90	uncharacterized protein LOC128173423 [Crassostrea angulata]
XP_052695048.1	-	2499	msaprobs_alignment_4742434	-	652	5.3e-197	666.2	9.3	2	2	9.6e-199	5.4e-195	659.6	9.9	11	640	1263	2289	1105	2395	0.91	uncharacterized protein LOC128173400 isoform X3 [Crassostrea angulata]
XP_052695033.1	-	2511	msaprobs_alignment_4742434	-	652	5.3e-197	666.2	9.3	2	2	9.6e-199	5.4e-195	659.6	9.9	11	640	1268	2294	1110	2401	0.91	uncharacterized protein LOC128173400 isoform X1 [Crassostrea angulata]
XP_052695040.1	-	2504	msaprobs_alignment_4742434	-	652	5.3e-197	666.2	9.3	2	2	9.7e-199	5.5e-195	659.6	9.9	11	640	1268	2294	1110	2400	0.91	uncharacterized protein LOC128173400 isoform X2 [Crassostrea angulata]
XP_052234769.1	-	1752	msaprobs_alignment_4742434	-	652	7.3e-197	665.8	5.2	1	1	2e-200	1.1e-196	665.2	5.2	6	640	470	1453	203	1640	0.88	chitin synthase chs-1-like isoform X3 [Dreissena polymorpha]
XP_022301694.1	-	1900	msaprobs_alignment_4742434	-	652	8.5e-197	665.6	17.0	2	2	1.6e-199	9.1e-196	662.2	11.9	31	640	740	1688	669	1815	0.87	LOW QUALITY PROTEIN: uncharacterized protein LOC111109754 [Crassostrea virginica]
XP_052216494.1	-	1326	msaprobs_alignment_4742434	-	652	8.7e-197	665.5	3.6	1	1	2.6e-200	1.4e-196	664.8	3.6	21	640	240	1178	190	1274	0.89	chitin synthase chs-2-like isoform X4 [Dreissena polymorpha]
XP_052216495.1	-	1326	msaprobs_alignment_4742434	-	652	8.7e-197	665.5	3.6	1	1	2.6e-200	1.4e-196	664.8	3.6	21	640	240	1178	190	1274	0.89	chitin synthase chs-2-like isoform X4 [Dreissena polymorpha]
XP_039486701.1	-	1414	msaprobs_alignment_4742434	-	652	9.5e-197	665.4	5.5	1	1	2.4e-200	1.3e-196	664.9	5.5	10	640	400	1245	72	1357	0.86	chitin synthase chs-2 isoform X2 [Drosophila santomea]
XP_039486698.1	-	1415	msaprobs_alignment_4742434	-	652	1e-196	665.3	5.6	1	1	2.6e-200	1.5e-196	664.8	5.6	10	640	401	1246	72	1357	0.86	chitin synthase chs-2 isoform X1 [Drosophila santomea]
XP_017134826.1	-	1407	msaprobs_alignment_4742434	-	652	1.2e-196	665.0	0.5	1	1	2.2e-200	1.2e-196	665.0	0.5	10	640	399	1257	394	1321	0.88	chitin synthase chs-2 [Drosophila miranda]
XP_052234766.1	-	1793	msaprobs_alignment_4742434	-	652	1.8e-196	664.5	6.4	1	1	4.5e-200	2.5e-196	664.0	6.4	6	640	511	1494	167	1681	0.88	chitin synthase chs-1-like isoform X1 [Dreissena polymorpha]
XP_052234767.1	-	1793	msaprobs_alignment_4742434	-	652	1.8e-196	664.5	6.4	1	1	4.5e-200	2.5e-196	664.0	6.4	6	640	511	1494	167	1681	0.88	chitin synthase chs-1-like isoform X1 [Dreissena polymorpha]
XP_052234768.1	-	1790	msaprobs_alignment_4742434	-	652	1.9e-196	664.4	6.5	1	1	4.8e-200	2.7e-196	663.9	6.5	6	640	508	1491	165	1678	0.88	chitin synthase chs-1-like isoform X2 [Dreissena polymorpha]
XP_034483376.1	-	1383	msaprobs_alignment_4742434	-	652	2.7e-196	663.9	7.5	1	1	4.8e-200	2.7e-196	663.9	7.5	10	640	377	1226	373	1299	0.89	chitin synthase chs-2 [Drosophila innubila]
XP_052216496.1	-	1071	msaprobs_alignment_4742434	-	652	2.8e-196	663.9	3.1	1	1	6.4e-200	3.6e-196	663.5	3.1	19	640	35	923	22	1022	0.89	chitin synthase chs-2-like isoform X5 [Dreissena polymorpha]
XP_025083464.1	-	1183	msaprobs_alignment_4742434	-	652	3.6e-196	663.5	0.0	1	1	8.3e-200	4.7e-196	663.1	0.0	28	647	29	992	10	1085	0.90	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_034657163.1	-	1405	msaprobs_alignment_4742434	-	652	3.6e-196	663.5	8.5	1	1	9.8e-200	5.5e-196	662.9	8.5	10	640	395	1253	56	1347	0.86	chitin synthase chs-2 [Drosophila subobscura]
XP_034300665.1	-	2426	msaprobs_alignment_4742434	-	652	4.2e-196	663.3	5.0	1	1	7.4e-200	4.2e-196	663.3	5.0	11	640	1252	2233	1248	2303	0.90	uncharacterized protein LOC105317566 [Crassostrea gigas]
XP_052829423.1	-	2465	msaprobs_alignment_4742434	-	652	5.4e-196	662.9	7.6	1	1	1.4e-199	8.1e-196	662.3	7.6	9	639	1274	2261	483	2404	0.85	uncharacterized protein LOC106873739 [Octopus bimaculoides]
XP_041375040.1	-	1237	msaprobs_alignment_4742434	-	652	5.4e-196	662.9	1.2	1	1	4.8e-199	2.7e-195	660.6	0.0	31	638	41	896	13	909	0.89	chitin synthase chs-2-like [Gigantopelta aegis]
XP_052794181.1	-	2325	msaprobs_alignment_4742434	-	652	7.3e-196	662.5	0.6	1	1	4.3e-199	2.4e-195	660.7	0.0	11	638	1234	2101	1228	2113	0.92	LOW QUALITY PROTEIN: uncharacterized protein LOC128227568 [Mya arenaria]
XP_052794330.1	-	2318	msaprobs_alignment_4742434	-	652	7.3e-196	662.5	0.7	1	1	3.7e-199	2.1e-195	661.0	0.0	11	638	1228	2094	1221	2132	0.92	uncharacterized protein LOC128227643 isoform X4 [Mya arenaria]
XP_052794326.1	-	2324	msaprobs_alignment_4742434	-	652	7.4e-196	662.5	0.7	1	1	3.7e-199	2.1e-195	661.0	0.0	11	638	1234	2100	1227	2138	0.92	uncharacterized protein LOC128227643 isoform X2 [Mya arenaria]
XP_052794329.1	-	2321	msaprobs_alignment_4742434	-	652	7.7e-196	662.4	0.7	1	1	4e-199	2.3e-195	660.9	0.0	11	638	1231	2097	1224	2111	0.92	uncharacterized protein LOC128227643 isoform X3 [Mya arenaria]
XP_052794324.1	-	2327	msaprobs_alignment_4742434	-	652	7.7e-196	662.4	0.7	1	1	4e-199	2.3e-195	660.8	0.0	11	638	1237	2103	1230	2117	0.92	uncharacterized protein LOC128227643 isoform X1 [Mya arenaria]
XP_052794325.1	-	2327	msaprobs_alignment_4742434	-	652	7.7e-196	662.4	0.7	1	1	4e-199	2.3e-195	660.8	0.0	11	638	1237	2103	1230	2117	0.92	uncharacterized protein LOC128227643 isoform X1 [Mya arenaria]
XP_050419061.1	-	1145	msaprobs_alignment_4742434	-	652	8.7e-196	662.2	5.5	1	1	1.8e-199	1e-195	662.0	5.5	83	640	53	861	1	1036	0.87	chitin synthase chs-2-like [Patella vulgata]
XP_016959569.1	-	1388	msaprobs_alignment_4742434	-	652	1.1e-195	661.9	4.0	1	1	2.7e-199	1.5e-195	661.4	4.0	10	640	376	1225	54	1326	0.86	chitin synthase chs-2 [Drosophila biarmipes]
XP_050407589.1	-	2312	msaprobs_alignment_4742434	-	652	1.1e-195	661.9	6.3	1	1	3.1e-199	1.7e-195	661.2	6.3	10	639	1173	2131	523	2274	0.90	chitin synthase chs-1-like [Patella vulgata]
XP_050407590.1	-	2312	msaprobs_alignment_4742434	-	652	1.1e-195	661.9	6.3	1	1	3.1e-199	1.7e-195	661.2	6.3	10	639	1173	2131	523	2274	0.90	chitin synthase chs-1-like [Patella vulgata]
XP_022288339.1	-	1368	msaprobs_alignment_4742434	-	652	1.4e-195	661.6	6.3	1	1	3.4e-199	1.9e-195	661.1	6.3	10	640	383	1278	182	1346	0.91	uncharacterized protein LOC111100586 isoform X2 [Crassostrea virginica]
XP_037721276.1	-	1391	msaprobs_alignment_4742434	-	652	1.5e-195	661.4	3.8	1	1	3.9e-199	2.2e-195	660.9	3.8	10	640	377	1229	89	1329	0.86	chitin synthase chs-2 [Drosophila subpulchrella]
XP_022288340.1	-	1365	msaprobs_alignment_4742434	-	652	1.6e-195	661.4	6.5	1	1	3.8e-199	2.2e-195	660.9	6.5	10	640	380	1275	181	1343	0.91	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288341.1	-	1365	msaprobs_alignment_4742434	-	652	1.6e-195	661.4	6.5	1	1	3.8e-199	2.2e-195	660.9	6.5	10	640	380	1275	181	1343	0.91	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288343.1	-	1365	msaprobs_alignment_4742434	-	652	1.6e-195	661.4	6.5	1	1	3.8e-199	2.2e-195	660.9	6.5	10	640	380	1275	181	1343	0.91	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288344.1	-	1365	msaprobs_alignment_4742434	-	652	1.6e-195	661.4	6.5	1	1	3.8e-199	2.2e-195	660.9	6.5	10	640	380	1275	181	1343	0.91	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_022288345.1	-	1365	msaprobs_alignment_4742434	-	652	1.6e-195	661.4	6.5	1	1	3.8e-199	2.2e-195	660.9	6.5	10	640	380	1275	181	1343	0.91	uncharacterized protein LOC111100586 isoform X3 [Crassostrea virginica]
XP_052848133.1	-	1390	msaprobs_alignment_4742434	-	652	1.6e-195	661.3	3.9	1	1	4.1e-199	2.3e-195	660.8	3.9	10	640	375	1220	90	1339	0.85	chitin synthase chs-2 isoform X2 [Drosophila gunungcola]
XP_052848132.1	-	1391	msaprobs_alignment_4742434	-	652	1.7e-195	661.3	4.0	1	1	4.3e-199	2.4e-195	660.8	4.0	10	640	376	1221	90	1340	0.85	chitin synthase chs-2 isoform X1 [Drosophila gunungcola]
XP_022288338.1	-	1417	msaprobs_alignment_4742434	-	652	2e-195	661.0	6.7	1	1	4.8e-199	2.7e-195	660.6	6.7	10	640	432	1327	191	1394	0.91	uncharacterized protein LOC111100586 isoform X1 [Crassostrea virginica]
XP_046809276.1	-	1361	msaprobs_alignment_4742434	-	652	3.7e-195	660.1	10.7	1	1	6.6e-199	3.7e-195	660.1	10.7	10	640	368	1242	361	1340	0.88	chitin synthase chs-2 [Lucilia cuprina]
XP_002068051.3	-	1408	msaprobs_alignment_4742434	-	652	4.7e-195	659.8	11.7	1	1	1.2e-198	6.6e-195	659.3	11.7	9	640	377	1257	64	1346	0.87	chitin synthase chs-2 [Drosophila willistoni]
XP_001958473.1	-	1395	msaprobs_alignment_4742434	-	652	5.5e-195	659.6	2.7	1	1	1.2e-198	6.5e-195	659.3	1.0	10	640	372	1221	366	1291	0.88	chitin synthase chs-2 [Drosophila ananassae]
XP_050334605.1	-	1366	msaprobs_alignment_4742434	-	652	7.1e-195	659.2	6.3	1	1	1.3e-198	7.1e-195	659.2	6.3	10	640	363	1216	355	1325	0.88	chitin synthase chs-2 isoform X2 [Bactrocera neohumeralis]
XP_011200587.2	-	1373	msaprobs_alignment_4742434	-	652	7.3e-195	659.2	8.0	1	1	1.3e-198	7.3e-195	659.2	8.0	10	640	370	1228	362	1337	0.88	chitin synthase chs-2 isoform X1 [Bactrocera dorsalis]
XP_016927016.2	-	1391	msaprobs_alignment_4742434	-	652	7.6e-195	659.1	4.1	1	1	2e-198	1.1e-194	658.6	4.1	10	640	377	1226	89	1328	0.86	chitin synthase chs-2 [Drosophila suzukii]
XP_039966362.1	-	1366	msaprobs_alignment_4742434	-	652	8.3e-195	659.0	6.1	1	1	1.5e-198	8.3e-195	659.0	6.1	10	640	363	1196	359	1287	0.89	chitin synthase chs-2 isoform X2 [Bactrocera tryoni]
XP_052720076.1	-	1700	msaprobs_alignment_4742434	-	652	8.8e-195	658.9	0.0	1	1	1.6e-198	8.8e-195	658.9	0.0	9	639	460	1379	452	1477	0.88	chitin synthase chs-2-like [Crassostrea angulata]
XP_050334604.1	-	1373	msaprobs_alignment_4742434	-	652	8.9e-195	658.9	6.5	1	1	1.6e-198	8.9e-195	658.9	6.5	10	640	370	1227	366	1337	0.88	chitin synthase chs-2 isoform X1 [Bactrocera neohumeralis]
XP_022301680.1	-	1952	msaprobs_alignment_4742434	-	652	1.1e-194	658.5	11.6	1	1	2e-198	1.1e-194	658.5	11.6	11	640	723	1705	718	1776	0.91	LOW QUALITY PROTEIN: uncharacterized protein LOC111109745 [Crassostrea virginica]
