XP_036149129.1       -          msaprobs_alignment_4742434 -                2.6   15.7   0.0       3.1   15.5   0.0   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like [Monomorium pharaonis]
XP_037030005.1       -          msaprobs_alignment_4742434 -                2.6   15.7   0.6       3.8   15.2   0.6   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like [Bradysia coprophila]
XP_033239058.1       -          msaprobs_alignment_4742434 -                2.7   15.7   0.8         4   15.1   0.8   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like isoform X2 [Drosophila pseudoobscura]
XP_040187572.1       -          msaprobs_alignment_4742434 -                  3   15.5   1.2       4.6   14.9   1.2   1.3   1   0   0   1   1   1   0 keratin-like protein KRT222 [Rana temporaria]
XP_036355495.1       -          msaprobs_alignment_4742434 -                3.5   15.3   0.1       3.5   15.3   0.1   2.2   1   1   1   3   3   1   0 uncharacterized protein LOC118761567, partial [Octopus vulgaris]
XP_034115250.1       -          msaprobs_alignment_4742434 -                3.8   15.2   0.7       5.4   14.7   0.7   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like [Drosophila albomicans]
XP_034669048.1       -          msaprobs_alignment_4742434 -                5.3   14.7   0.5       7.3   14.3   0.5   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like isoform X2 [Drosophila subobscura]
XP_034669040.1       -          msaprobs_alignment_4742434 -                5.5   14.7   0.5       7.6   14.2   0.5   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like isoform X1 [Drosophila subobscura]
XP_015834768.1       -          msaprobs_alignment_4742434 -                5.6   14.6   0.4   1.6e+02    9.8   0.0   2.6   1   1   1   2   2   1   0 PREDICTED: uncharacterized protein LOC663563 isoform X12 [Tribolium castaneum]
XP_033747592.1       -          msaprobs_alignment_4742434 -                6.2   14.5   0.4       6.2   14.5   0.4   1.6   2   0   0   2   2   1   0 ceramide glucosyltransferase-like [Pecten maximus]
XP_011420081.2       -          msaprobs_alignment_4742434 -                7.1   14.3   0.0        10   13.8   0.0   1.2   1   0   0   1   1   1   0 beta-1,3-galactosyltransferase 1-like [Crassostrea gigas]
XP_041446873.1       -          msaprobs_alignment_4742434 -                7.2   14.3   1.8       9.9   13.8   1.8   1.1   1   0   0   1   1   1   0 extended synaptotagmin-1-like isoform X1 [Xenopus laevis]
XP_037871050.1       -          msaprobs_alignment_4742434 -                7.3   14.2   0.0       8.3   14.1   0.0   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like isoform X2 [Bombyx mori]
XP_022329674.1       -          msaprobs_alignment_4742434 -                7.5   14.2   1.2        14   13.3   0.7   1.6   2   1   1   3   3   1   0 LOW QUALITY PROTEIN: beta-1,3-galactosyltransferase 1-like [Crassostrea virginica]
XP_027453888.1       -          msaprobs_alignment_4742434 -                7.6   14.2   0.5       9.7   13.8   0.5   1.2   1   0   0   1   1   1   0 endothelin-1 receptor isoform X2 [Zalophus californianus]
XP_036006153.1       -          msaprobs_alignment_4742434 -                7.9   14.1   0.2       7.9   14.1   0.2   1.1   1   0   0   1   1   1   0 somatolactin alpha isoform X3 [Fundulus heteroclitus]
XP_039280411.1       -          msaprobs_alignment_4742434 -                7.9   14.1   0.3        11   13.7   0.3   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like [Nilaparvata lugens]
XP_021554450.1       -          msaprobs_alignment_4742434 -                8.7   14.0   0.7        12   13.5   0.7   1.2   1   0   0   1   1   1   0 endothelin-1 receptor [Neomonachus schauinslandi]
XP_022328261.1       -          msaprobs_alignment_4742434 -                8.9   14.0   0.0        13   13.4   0.0   1.1   1   0   0   1   1   1   0 polypeptide N-acetylgalactosaminyltransferase 5-like [Crassostrea virginica]
XP_005556090.1       -          msaprobs_alignment_4742434 -                  9   14.0   0.6        13   13.5   0.6   1.2   1   0   0   1   1   1   0 PREDICTED: endothelin-1 receptor isoform X1 [Macaca fascicularis]
XP_017917076.1       -          msaprobs_alignment_4742434 -                9.3   13.9   0.9        10   13.8   0.9   1.1   1   0   0   1   1   1   0 PREDICTED: endothelin-1 receptor isoform X2 [Capra hircus]
XP_024909188.1       -          msaprobs_alignment_4742434 -                9.7   13.8   0.1        12   13.5   0.1   1.1   1   0   0   1   1   1   0 granzyme A-like, partial [Cynoglossus semilaevis]
XP_037871049.1       -          msaprobs_alignment_4742434 -                9.9   13.8   0.0        12   13.5   0.0   1.1   1   0   0   1   1   1   0 gamma-aminobutyric acid receptor subunit beta-like isoform X1 [Bombyx mori]
