XP_003205319.2	msaprobs_alignment_4742434	1.1e-183	1.4000000000000001e-186	8.3e-183	hyaluronan synthase 2 [Meleagris gallopavo]
XP_043738311.1	msaprobs_alignment_4742434	1.5e-183	2.0000000000000002e-186	1.2000000000000001e-182	hyaluronan synthase 2-like [Cervus elaphus]
XP_043297442.1	msaprobs_alignment_4742434	3.6e-183	4.8e-186	2.9000000000000002e-182	hyaluronan synthase 2-like [Cervus canadensis]
XP_039230789.1	msaprobs_alignment_4742434	4.1e-183	6.400000000000001e-186	3.9e-182	chitin synthase chs-2 isoform X4 [Drosophila yakuba]
XP_043116176.1	msaprobs_alignment_4742434	5.8e-183	8.500000000000001e-186	5.2e-182	hyaluronan synthase 2 [Puntigrus tetrazona]
XP_042628131.1	msaprobs_alignment_4742434	9.1e-183	1.3000000000000001e-185	8.2e-182	hyaluronan synthase 2 [Cyprinus carpio]
XP_042599548.1	msaprobs_alignment_4742434	1.6e-182	3.4999999999999994e-173	2.1999999999999998e-169	chitin synthase chs-1-like [Cyprinus carpio]
XP_033749200.1	msaprobs_alignment_4742434	1.6e-182	6.7e-186	4.1e-182	uncharacterized protein LOC117333891 [Pecten maximus]
XP_022295920.1	msaprobs_alignment_4742434	2.5e-182	0.00046	2.8	uncharacterized protein LOC111105812 [Crassostrea virginica]
XP_039486702.1	msaprobs_alignment_4742434	3.1e-182	7.8e-186	4.8000000000000004e-182	chitin synthase chs-2 isoform X3 [Drosophila santomea]
XP_006636013.1	msaprobs_alignment_4742434	7.100000000000001e-182	1.1e-184	7.000000000000001e-181	PREDICTED: hyaluronan synthase 2 [Lepisosteus oculatus]
XP_029637692.1	msaprobs_alignment_4742434	1.3e-181	2.1e-185	1.3e-181	chitin synthase chs-1-like [Octopus vulgaris]
XP_033855323.1	msaprobs_alignment_4742434	2.6e-181	3.8e-184	2.3000000000000004e-180	hyaluronan synthase 2 [Acipenser ruthenus]
XP_026084352.1	msaprobs_alignment_4742434	6.000000000000001e-181	8.9e-184	5.4e-180	hyaluronan synthase 2-like [Carassius auratus]
XP_025139081.1	msaprobs_alignment_4742434	1e-180	1.5e-183	9.300000000000001e-180	hyaluronan synthase 2-like [Bubalus bubalis]
XP_025102509.1	msaprobs_alignment_4742434	1.1e-180	2.3e-184	1.4000000000000002e-180	chitin synthase chs-2-like isoform X2 [Pomacea canaliculata]
XP_025102500.1	msaprobs_alignment_4742434	1.4000000000000002e-180	3.4e-184	2.1000000000000003e-180	chitin synthase chs-2-like isoform X1 [Pomacea canaliculata]
XP_041101611.1	msaprobs_alignment_4742434	2.5e-180	3.6e-183	2.2e-179	hyaluronan synthase 2 [Polyodon spathula]
XP_026140187.1	msaprobs_alignment_4742434	4.9e-180	7.6e-183	4.6e-179	hyaluronan synthase 2 [Carassius auratus]
XP_039593205.1	msaprobs_alignment_4742434	9.600000000000001e-180	1.2000000000000001e-182	7.6e-179	hyaluronan synthase 2 [Polypterus senegalus]
XP_042103442.1	msaprobs_alignment_4742434	1.5e-179	2.1e-182	1.3e-178	hyaluronan synthase 2-like [Ovis aries]
XP_033849580.2	msaprobs_alignment_4742434	2.8e-179	3.6000000000000004e-182	2.2e-178	hyaluronan synthase 2-like [Acipenser ruthenus]
XP_036395408.1	msaprobs_alignment_4742434	6.4e-179	8.5e-182	5.2e-178	hyaluronan synthase 2 [Megalops cyprinoides]
XP_041920942.1	msaprobs_alignment_4742434	1.3e-178	3.4e-182	2.1e-178	chitin synthase chs-2-like [Alosa sapidissima]
XP_037268092.1	msaprobs_alignment_4742434	1.8e-178	3.9e-182	2.4e-178	chitin synthase chs-2-like isoform X1 [Rhipicephalus microplus]
XP_040210844.1	msaprobs_alignment_4742434	3.8e-178	2e-180	1.2e-176	hyaluronan synthase 2 [Rana temporaria]
XP_018618206.1	msaprobs_alignment_4742434	4.4e-178	5.6e-181	3.3999999999999996e-177	hyaluronan synthase 2 [Scleropages formosus]
XP_017541426.2	msaprobs_alignment_4742434	5.3e-178	1e-180	6.4e-177	LOW QUALITY PROTEIN: hyaluronan synthase 2 [Pygocentrus nattereri]
XP_035266574.1	msaprobs_alignment_4742434	8.5e-178	1.2000000000000001e-180	7.599999999999999e-177	hyaluronan synthase 2 [Anguilla anguilla]
XP_039594025.1	msaprobs_alignment_4742434	9.9e-178	2.5e-181	1.4999999999999998e-177	chitin synthase chs-2-like [Polypterus senegalus]
XP_041104547.1	msaprobs_alignment_4742434	1.2999999999999998e-177	2.1000000000000003e-180	1.3e-176	hyaluronan synthase 2-like [Polyodon spathula]
XP_040289279.1	msaprobs_alignment_4742434	2.8e-177	4.8000000000000004e-180	2.9e-176	hyaluronan synthase 2 [Bufo bufo]
XP_044149773.1	msaprobs_alignment_4742434	3e-177	5.100000000000001e-180	3.1e-176	hyaluronan synthase 2 [Bufo gargarizans]
XP_043552707.1	msaprobs_alignment_4742434	4.8e-177	1.1e-180	6.799999999999999e-177	chitin synthase chs-2-like [Chiloscyllium plagiosum]
XP_029928401.1	msaprobs_alignment_4742434	7.4e-177	1e-179	6.3e-176	hyaluronan synthase 2 [Myripristis murdjan]
NP_001120557.1	msaprobs_alignment_4742434	9.4e-177	1.5e-179	9.4e-176	hyaluronan synthase 2 [Xenopus tropicalis]
XP_022529691.1	msaprobs_alignment_4742434	9.6e-177	1.3e-179	7.7e-176	hyaluronan synthase 2 [Astyanax mexicanus]
XP_043544613.1	msaprobs_alignment_4742434	3.8e-176	5.6e-179	3.4e-175	hyaluronan synthase 2 [Chiloscyllium plagiosum]
XP_026854895.1	msaprobs_alignment_4742434	1.2e-175	1.6e-178	9.499999999999999e-175	hyaluronan synthase 2 [Electrophorus electricus]
XP_018123734.1	msaprobs_alignment_4742434	1.6e-175	2.5e-178	1.5e-174	hyaluronan synthase 2-like [Xenopus laevis]
XP_041046368.1	msaprobs_alignment_4742434	2e-175	2.9000000000000003e-178	1.8000000000000002e-174	hyaluronan synthase 2 [Carcharodon carcharias]
XP_041064420.1	msaprobs_alignment_4742434	2.1e-175	3.4e-179	2.1e-175	chitin synthase chs-2-like isoform X2 [Carcharodon carcharias]
NP_001083837.1	msaprobs_alignment_4742434	2.2e-175	3.6e-178	2.2e-174	hyaluronan synthase 2 [Xenopus laevis]
XP_041064410.1	msaprobs_alignment_4742434	2.9e-175	4.8e-179	2.9e-175	chitin synthase chs-2-like isoform X1 [Carcharodon carcharias]
XP_043922845.1	msaprobs_alignment_4742434	3.7e-175	6.2e-178	3.8e-174	hyaluronan synthase 2 [Protopterus annectens]
XP_039974844.1	msaprobs_alignment_4742434	3.8e-175	5.1e-178	3.1000000000000003e-174	hyaluronan synthase 2 [Xiphias gladius]
XP_041798875.1	msaprobs_alignment_4742434	3.8e-175	5.1e-178	3.1000000000000003e-174	hyaluronan synthase 2 [Chelmon rostratus]
XP_035985981.1	msaprobs_alignment_4742434	4e-175	5.9e-178	3.6000000000000004e-174	hyaluronan synthase 2 [Fundulus heteroclitus]
XP_044064530.1	msaprobs_alignment_4742434	4.2e-175	6.2e-178	3.8e-174	hyaluronan synthase 2 [Siniperca chuatsi]
XP_034322785.1	msaprobs_alignment_4742434	4.6e-175	7.6e-179	4.6e-175	chitin synthase chs-2-like isoform X1 [Crassostrea gigas]
XP_034322786.1	msaprobs_alignment_4742434	4.6e-175	7.6e-179	4.6e-175	chitin synthase chs-2-like isoform X2 [Crassostrea gigas]
XP_003443743.1	msaprobs_alignment_4742434	9.499999999999999e-175	1.4999999999999998e-177	9e-174	hyaluronan synthase 2 [Oreochromis niloticus]
XP_031604034.1	msaprobs_alignment_4742434	1.1e-174	1.8e-177	1.1e-173	hyaluronan synthase 2 [Oreochromis aureus]
XP_010740604.1	msaprobs_alignment_4742434	1.5e-174	2.2999999999999998e-177	1.4e-173	hyaluronan synthase 2 [Larimichthys crocea]
XP_030638536.1	msaprobs_alignment_4742434	1.8000000000000002e-174	2.2999999999999998e-177	1.4e-173	hyaluronan synthase 2 [Chanos chanos]
XP_008322177.1	msaprobs_alignment_4742434	1.9e-174	2.5999999999999997e-177	1.5999999999999998e-173	hyaluronan synthase 2 [Cynoglossus semilaevis]
XP_043973774.1	msaprobs_alignment_4742434	1.9e-174	2.6999999999999998e-177	1.5999999999999998e-173	hyaluronan synthase 2 [Gambusia affinis]
XP_041844358.1	msaprobs_alignment_4742434	1.9999999999999998e-174	3.0999999999999997e-177	1.8999999999999998e-173	hyaluronan synthase 2 [Melanotaenia boesemani]
XP_042280331.1	msaprobs_alignment_4742434	2.5e-174	3.4999999999999997e-177	2.2e-173	hyaluronan synthase 2 [Thunnus maccoyii]
XP_044216323.1	msaprobs_alignment_4742434	2.5e-174	3.4999999999999997e-177	2.2e-173	hyaluronan synthase 2 [Thunnus albacares]
XP_032874985.1	msaprobs_alignment_4742434	2.9999999999999998e-174	4.1e-177	2.4999999999999997e-173	hyaluronan synthase 2 [Amblyraja radiata]
XP_040899383.1	msaprobs_alignment_4742434	3.3e-174	4.9e-177	3e-173	hyaluronan synthase 2 [Toxotes jaculatrix]
XP_008430237.1	msaprobs_alignment_4742434	3.5000000000000003e-174	4.8e-177	2.9e-173	PREDICTED: hyaluronan synthase 2 [Poecilia reticulata]
XP_041649735.1	msaprobs_alignment_4742434	3.6000000000000004e-174	4.9e-177	3e-173	hyaluronan synthase 2 [Cheilinus undulatus]
XP_029958774.1	msaprobs_alignment_4742434	3.7e-174	5e-177	3.0999999999999997e-173	hyaluronan synthase 2 [Salarias fasciatus]
XP_030606051.1	msaprobs_alignment_4742434	3.8e-174	5.5e-177	3.4e-173	hyaluronan synthase 2 isoform X1 [Archocentrus centrarchus]
XP_036928769.1	msaprobs_alignment_4742434	4.8e-174	6.1999999999999995e-177	3.7999999999999996e-173	hyaluronan synthase 2 [Acanthopagrus latus]
XP_041943637.1	msaprobs_alignment_4742434	5.3000000000000005e-174	8.799999999999999e-177	5.4e-173	hyaluronan synthase 2 isoform X1 [Alosa sapidissima]
XP_004566868.2	msaprobs_alignment_4742434	6.300000000000001e-174	9.1e-177	5.4999999999999995e-173	hyaluronan synthase 2 [Maylandia zebra]
XP_030013198.1	msaprobs_alignment_4742434	7e-174	1e-176	6.3e-173	hyaluronan synthase 2 [Sphaeramia orbicularis]
XP_033495821.1	msaprobs_alignment_4742434	7.7000000000000005e-174	1.1e-176	6.8e-173	hyaluronan synthase 2 [Epinephelus lanceolatus]
XP_010878735.2	msaprobs_alignment_4742434	8.7e-174	1.5e-176	9.299999999999999e-173	hyaluronan synthase 2 [Esox lucius]
XP_005799073.1	msaprobs_alignment_4742434	9.4e-174	1.3e-176	7.9e-173	hyaluronan synthase 2 [Xiphophorus maculatus]
XP_032880921.1	msaprobs_alignment_4742434	1e-173	1.6999999999999998e-177	1e-173	chitin synthase chs-2-like [Amblyraja radiata]
XP_014039685.1	msaprobs_alignment_4742434	1.1999999999999999e-173	2.2e-176	1.4e-172	PREDICTED: hyaluronan synthase 2-like [Salmo salar]
XP_004086691.1	msaprobs_alignment_4742434	1.2999999999999998e-173	1.8e-176	1.1e-172	hyaluronan synthase 2 [Oryzias latipes]
XP_043889263.1	msaprobs_alignment_4742434	1.4e-173	2.2e-176	1.3e-172	hyaluronan synthase 2 [Solea senegalensis]
XP_027871933.1	msaprobs_alignment_4742434	2.3e-173	3.1e-176	1.9e-172	hyaluronan synthase 2 [Xiphophorus couchianus]
XP_024119263.1	msaprobs_alignment_4742434	2.3999999999999998e-173	3.6e-176	2.2e-172	hyaluronan synthase 2 [Oryzias melastigma]
XP_015804941.1	msaprobs_alignment_4742434	2.4999999999999997e-173	4e-176	2.4e-172	PREDICTED: hyaluronan synthase 2 [Nothobranchius furzeri]
XP_012681908.1	msaprobs_alignment_4742434	2.7e-173	4.6e-176	2.8e-172	hyaluronan synthase 2 [Clupea harengus]
XP_042346056.1	msaprobs_alignment_4742434	3.1999999999999996e-173	5.3e-176	3.3e-172	hyaluronan synthase 2 [Plectropomus leopardus]
XP_032415496.1	msaprobs_alignment_4742434	3.2999999999999996e-173	4.5e-176	2.8e-172	hyaluronan synthase 2 [Xiphophorus hellerii]
XP_034031292.1	msaprobs_alignment_4742434	3.2999999999999996e-173	5.4e-176	3.3e-172	LOW QUALITY PROTEIN: hyaluronan synthase 2-like [Thalassophryne amazonica]
XP_041708190.1	msaprobs_alignment_4742434	3.9e-173	7.1e-176	4.3e-172	hyaluronan synthase 2-like [Coregonus clupeaformis]
XP_034467878.1	msaprobs_alignment_4742434	4.699999999999999e-173	8e-176	4.9e-172	hyaluronan synthase 2 [Hippoglossus hippoglossus]
XP_035020593.1	msaprobs_alignment_4742434	4.699999999999999e-173	8e-176	4.9e-172	hyaluronan synthase 2 [Hippoglossus stenolepis]
XP_039594756.1	msaprobs_alignment_4742434	4.9e-173	8.099999999999999e-177	4.9e-173	chitin synthase chs-2-like isoform X2 [Polypterus senegalus]
XP_038843995.1	msaprobs_alignment_4742434	6.3e-173	1.2e-175	7.3e-172	hyaluronan synthase 2-like [Salvelinus namaycush]
XP_038849272.1	msaprobs_alignment_4742434	6.3e-173	1.2e-175	7.3e-172	hyaluronan synthase 2 [Salvelinus namaycush]
XP_034384923.1	msaprobs_alignment_4742434	8.1e-173	1.2e-175	7.5e-172	hyaluronan synthase 2 [Cyclopterus lumpus]
XP_036791534.1	msaprobs_alignment_4742434	8.8e-173	1.7e-175	1.0000000000000001e-171	hyaluronan synthase 2 [Oncorhynchus mykiss]
XP_030227219.1	msaprobs_alignment_4742434	9.599999999999999e-173	2.1e-175	1.2999999999999998e-171	hyaluronan synthase 2 [Gadus morhua]
XP_031134267.1	msaprobs_alignment_4742434	1.1e-172	2.7e-175	1.7e-171	hyaluronan synthase 2 [Sander lucioperca]
XP_040022314.1	msaprobs_alignment_4742434	1.1e-172	1.8e-175	1.0999999999999998e-171	hyaluronan synthase 2 [Gasterosteus aculeatus aculeatus]
XP_028437348.1	msaprobs_alignment_4742434	1.4e-172	3.3e-175	2.0000000000000002e-171	hyaluronan synthase 2 [Perca flavescens]
XP_039660699.1	msaprobs_alignment_4742434	1.4e-172	3.3e-175	2.0000000000000002e-171	hyaluronan synthase 2 [Perca fluviatilis]
XP_026795387.1	msaprobs_alignment_4742434	1.8e-172	3.5e-175	2.0999999999999996e-171	hyaluronan synthase 2 [Pangasianodon hypophthalmus]
XP_033837065.1	msaprobs_alignment_4742434	1.9999999999999998e-172	2.8e-175	1.7e-171	hyaluronan synthase 2 [Periophthalmus magnuspinnatus]
XP_024244657.1	msaprobs_alignment_4742434	2.4e-172	4.6e-175	2.7999999999999998e-171	hyaluronan synthase 2 [Oncorhynchus tshawytscha]
XP_031668072.1	msaprobs_alignment_4742434	5.399999999999999e-172	9.999999999999999e-175	6.299999999999999e-171	hyaluronan synthase 2-like [Oncorhynchus kisutch]
XP_035477743.1	msaprobs_alignment_4742434	7.5e-172	1.2e-174	7.299999999999999e-171	hyaluronan synthase 2 [Scophthalmus maximus]
XP_035381348.1	msaprobs_alignment_4742434	1.0000000000000001e-171	5.2e-175	3.1999999999999997e-171	LOW QUALITY PROTEIN: chitin synthase chs-1 [Electrophorus electricus]
XP_017265377.1	msaprobs_alignment_4742434	1.0999999999999998e-171	1.5e-174	8.899999999999999e-171	hyaluronan synthase 2 [Kryptolebias marmoratus]
XP_039594758.1	msaprobs_alignment_4742434	1.2e-171	1.9e-175	1.2e-171	chitin synthase-like isoform X4 [Polypterus senegalus]
XP_039594755.1	msaprobs_alignment_4742434	2.5e-171	4.2e-175	2.5e-171	chitin synthase chs-2-like isoform X1 [Polypterus senegalus]
XP_032375419.1	msaprobs_alignment_4742434	3.4999999999999995e-171	9.5e-174	5.8e-170	hyaluronan synthase 2 [Etheostoma spectabile]
XP_034730802.1	msaprobs_alignment_4742434	3.4999999999999995e-171	9.5e-174	5.8e-170	hyaluronan synthase 2 [Etheostoma cragini]
XP_029307938.1	msaprobs_alignment_4742434	6.8e-171	1.1e-173	6.7e-170	hyaluronan synthase 2 [Cottoperca gobio]
XP_037639432.1	msaprobs_alignment_4742434	8.699999999999999e-171	1.2999999999999998e-173	8.100000000000001e-170	hyaluronan synthase 2 [Sebastes umbrosus]
XP_033957628.1	msaprobs_alignment_4742434	1.9000000000000002e-170	3.7999999999999996e-173	2.2999999999999998e-169	hyaluronan synthase 2 [Pseudochaenichthys georgianus]
XP_028986035.1	msaprobs_alignment_4742434	2.2e-170	3.4999999999999994e-173	2.1e-169	hyaluronan synthase 2 isoform X1 [Betta splendens]
XP_028986036.1	msaprobs_alignment_4742434	2.9e-170	4.4e-173	2.7e-169	hyaluronan synthase 2 isoform X2 [Betta splendens]
XP_043072449.1	msaprobs_alignment_4742434	3.1000000000000002e-170	1.1e-173	6.6e-170	chitin synthase chs-1-like [Puntigrus tetrazona]
XP_027892613.1	msaprobs_alignment_4742434	7e-170	1.1e-173	7e-170	chitin synthase chs-2-like [Xiphophorus couchianus]
XP_034554125.1	msaprobs_alignment_4742434	7.8e-170	1.1e-172	6.5e-169	hyaluronan synthase 2 [Notolabrus celidotus]
XP_037130005.1	msaprobs_alignment_4742434	9.9e-170	1.4e-172	8.6e-169	hyaluronan synthase 2 [Syngnathus acus]
XP_022537815.1	msaprobs_alignment_4742434	1.6e-169	2.7e-173	1.6e-169	LOW QUALITY PROTEIN: uncharacterized protein LOC103041484 [Astyanax mexicanus]
XP_034157212.1	msaprobs_alignment_4742434	1.8e-169	4.4999999999999995e-173	2.8e-169	chitin synthase chs-2-like [Pangasianodon hypophthalmus]
XP_007250610.2	msaprobs_alignment_4742434	1.8e-169	5e-173	3e-169	uncharacterized protein LOC103046676 [Astyanax mexicanus]
XP_036402786.1	msaprobs_alignment_4742434	2.2999999999999998e-169	3.7999999999999996e-173	2.2999999999999998e-169	chitin synthase chs-2-like [Megalops cyprinoides]
XP_032435842.1	msaprobs_alignment_4742434	3.0999999999999996e-169	5.1e-173	3.0999999999999996e-169	chitin synthase chs-2-like [Xiphophorus hellerii]
XP_037533045.1	msaprobs_alignment_4742434	3.4e-169	4.6e-172	2.8e-168	hyaluronan synthase 2 [Nematolebias whitei]
XP_035990245.1	msaprobs_alignment_4742434	4e-169	6.599999999999999e-173	4e-169	chitin synthase chs-2 [Fundulus heteroclitus]
XP_023201014.1	msaprobs_alignment_4742434	4.3999999999999996e-169	7.2e-173	4.3999999999999996e-169	uncharacterized protein LOC102223149 [Xiphophorus maculatus]
XP_034161257.1	msaprobs_alignment_4742434	6.599999999999999e-169	1.8e-172	1.1000000000000001e-168	chitin synthase chs-1-like [Pangasianodon hypophthalmus]
XP_026086477.1	msaprobs_alignment_4742434	6.9e-169	1.1e-172	6.9e-169	chitin synthase chs-1-like [Carassius auratus]
XP_023187927.1	msaprobs_alignment_4742434	1.1000000000000001e-168	1.8e-172	1.1000000000000001e-168	uncharacterized protein LOC102216714 [Xiphophorus maculatus]
XP_017207547.2	msaprobs_alignment_4742434	1.2e-168	1.9999999999999998e-172	1.2e-168	uncharacterized protein si:ch211-219a15.4 [Danio rerio]
XP_030002395.1	msaprobs_alignment_4742434	1.4e-168	2.3e-172	1.4e-168	chitin synthase chs-2-like [Sphaeramia orbicularis]
XP_035256044.1	msaprobs_alignment_4742434	1.7e-168	2.8e-172	1.7e-168	chitin synthase chs-2-like [Anguilla anguilla]
XP_015809262.1	msaprobs_alignment_4742434	1.9e-168	3e-172	1.9e-168	PREDICTED: uncharacterized protein LOC107381858 [Nothobranchius furzeri]
XP_039594348.1	msaprobs_alignment_4742434	3.1e-168	9.3e-172	5.7e-168	chitin synthase chs-1-like [Polypterus senegalus]
XP_041418720.1	msaprobs_alignment_4742434	3.8e-168	1.0999999999999998e-171	6.6e-168	chitin synthase chs-2 [Xenopus laevis]
XP_032836323.1	msaprobs_alignment_4742434	4.5e-168	7.6e-10	4.6e-06	chitin synthase chs-2-like [Petromyzon marinus]
XP_030646443.1	msaprobs_alignment_4742434	5.4e-168	8.8e-172	5.4e-168	chitin synthase chs-2-like [Chanos chanos]
XP_032416117.1	msaprobs_alignment_4742434	6.8e-168	1.0999999999999998e-171	6.8e-168	chitin synthase chs-2-like isoform X2 [Xiphophorus hellerii]
XP_032416116.1	msaprobs_alignment_4742434	9.1e-168	1.5e-171	9.1e-168	chitin synthase chs-2-like isoform X1 [Xiphophorus hellerii]
XP_021330071.1	msaprobs_alignment_4742434	1.1e-167	1.7999999999999998e-171	1.1e-167	uncharacterized protein si:ch211-264e16.1 isoform X3 [Danio rerio]
XP_017580185.1	msaprobs_alignment_4742434	1.5000000000000001e-167	2.5e-171	1.5000000000000001e-167	chitin synthase 1 [Pygocentrus nattereri]
XP_012710607.2	msaprobs_alignment_4742434	2.7e-167	4.399999999999999e-171	2.7e-167	chitin synthase 1 [Fundulus heteroclitus]
XP_031758804.1	msaprobs_alignment_4742434	3.4000000000000005e-167	5.5999999999999995e-171	3.4000000000000005e-167	chitin synthase chs-2-like isoform X1 [Xenopus tropicalis]
XP_031758805.1	msaprobs_alignment_4742434	3.4000000000000005e-167	5.5999999999999995e-171	3.4000000000000005e-167	chitin synthase chs-2-like isoform X2 [Xenopus tropicalis]
XP_036374397.1	msaprobs_alignment_4742434	3.5e-167	8.599999999999999e-171	5.300000000000001e-167	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Megalops cyprinoides]
XP_021323454.1	msaprobs_alignment_4742434	4.4e-167	1.3e-170	7.9e-167	uncharacterized protein si:ch211-264e16.2 isoform X1 [Danio rerio]
XP_030646448.1	msaprobs_alignment_4742434	4.6e-167	7.499999999999999e-171	4.6e-167	chitin synthase chs-1-like [Chanos chanos]
XP_021323451.1	msaprobs_alignment_4742434	4.9e-167	8.000000000000001e-171	4.9e-167	uncharacterized protein si:ch211-264e16.1 isoform X1 [Danio rerio]
XP_043992616.1	msaprobs_alignment_4742434	5.9e-167	9.6e-171	5.9e-167	chitin synthase 1 [Gambusia affinis]
XP_021323453.1	msaprobs_alignment_4742434	5.9e-167	9.7e-171	5.9e-167	uncharacterized protein si:ch211-264e16.1 isoform X2 [Danio rerio]
XP_042624310.1	msaprobs_alignment_4742434	9.2e-167	1.5e-170	9.2e-167	chitin synthase chs-2-like isoform X2 [Cyprinus carpio]
XP_044028431.1	msaprobs_alignment_4742434	9.3e-167	2.4e-170	1.4999999999999998e-166	chitin synthase chs-1-like [Siniperca chuatsi]
XP_041347263.1	msaprobs_alignment_4742434	1.0999999999999999e-166	8.899999999999999e-139	5.4e-135	chitin synthase chs-1-like [Gigantopelta aegis]
XP_034748680.1	msaprobs_alignment_4742434	1.2e-166	3.3e-170	2e-166	chitin synthase chs-2-like [Etheostoma cragini]
XP_022324974.1	msaprobs_alignment_4742434	1.6e-166	3.7e-170	2.3e-166	chitin synthase 1-like isoform X1 [Crassostrea virginica]
XP_014035675.1	msaprobs_alignment_4742434	1.9e-166	3.1000000000000002e-170	1.9e-166	PREDICTED: uncharacterized protein LOC106589822 isoform X2 [Salmo salar]
XP_041375063.1	msaprobs_alignment_4742434	2e-166	3.4e-170	2.1e-166	uncharacterized protein LOC121387901 [Gigantopelta aegis]
XP_027892612.1	msaprobs_alignment_4742434	2e-166	3.3e-170	2e-166	chitin synthase chs-2-like isoform X2 [Xiphophorus couchianus]
XP_014035674.1	msaprobs_alignment_4742434	2.5e-166	4.1000000000000004e-170	2.5e-166	PREDICTED: uncharacterized protein LOC106589822 isoform X1 [Salmo salar]
XP_042624309.1	msaprobs_alignment_4742434	2.6e-166	4.2e-170	2.6e-166	chitin synthase chs-2-like isoform X1 [Cyprinus carpio]
XP_040909387.1	msaprobs_alignment_4742434	2.8e-166	9.9e-170	6e-166	chitin synthase chs-1-like [Toxotes jaculatrix]
XP_039651509.1	msaprobs_alignment_4742434	3.2999999999999996e-166	8.8e-170	5.3999999999999995e-166	chitin synthase 1 isoform X2 [Perca fluviatilis]
XP_032377131.1	msaprobs_alignment_4742434	3.5e-166	5.7	35000.0	chitin synthase chs-1-like [Etheostoma spectabile]
XP_034733388.1	msaprobs_alignment_4742434	4.2e-166	4.2	26000.0	chitin synthase 1 [Etheostoma cragini]
XP_032363514.1	msaprobs_alignment_4742434	4.5e-166	7.3e-170	4.5e-166	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Etheostoma spectabile]
XP_043993752.1	msaprobs_alignment_4742434	4.5e-166	7.4e-170	4.5e-166	chitin synthase chs-2-like [Gambusia affinis]
XP_021432194.2	msaprobs_alignment_4742434	4.6999999999999995e-166	7.7e-170	4.6999999999999995e-166	chitin synthase chs-2 isoform X2 [Oncorhynchus mykiss]
XP_023849442.1	msaprobs_alignment_4742434	4.6999999999999995e-166	7.7e-170	4.6999999999999995e-166	uncharacterized protein LOC111968120 isoform X1 [Salvelinus alpinus]
XP_023849443.1	msaprobs_alignment_4742434	5e-166	8.200000000000001e-170	5e-166	uncharacterized protein LOC111968120 isoform X2 [Salvelinus alpinus]
XP_038830536.1	msaprobs_alignment_4742434	5.0999999999999996e-166	8.4e-170	5.0999999999999996e-166	chitin synthase chs-2-like [Salvelinus namaycush]
XP_029541324.1	msaprobs_alignment_4742434	5.0999999999999996e-166	8.4e-170	5.0999999999999996e-166	chitin synthase chs-2-like isoform X2 [Oncorhynchus nerka]
XP_032363577.1	msaprobs_alignment_4742434	6.1e-166	1.5e-169	9.399999999999999e-166	LOW QUALITY PROTEIN: chitin synthase chs-2-like  partial [Etheostoma spectabile]
XP_035656850.1	msaprobs_alignment_4742434	7.8e-166	1.2999999999999999e-169	7.8e-166	chitin synthase chs-2-like isoform X1 [Oncorhynchus keta]
XP_031170030.1	msaprobs_alignment_4742434	8.4e-166	8.6	53000.0	chitin synthase 1 [Sander lucioperca]
XP_021432193.2	msaprobs_alignment_4742434	8.699999999999999e-166	1.4e-169	8.699999999999999e-166	chitin synthase chs-2 isoform X1 [Oncorhynchus mykiss]
XP_010810282.1	msaprobs_alignment_4742434	9.2e-166	1.7e-168	1e-164	LOW QUALITY PROTEIN: hyaluronan synthase 2-like [Bos taurus]
XP_033930933.1	msaprobs_alignment_4742434	9.7e-166	8.0	49000.0	chitin synthase 1 [Pseudochaenichthys georgianus]
XP_034982047.1	msaprobs_alignment_4742434	1.1000000000000002e-165	4.7e-34	2.9000000000000002e-30	hyaluronan synthase 2 isoform X2 [Zootoca vivipara]
XP_024244106.1	msaprobs_alignment_4742434	1.3e-165	2.1e-169	1.3e-165	chitin synthase chs-2 isoform X1 [Oncorhynchus tshawytscha]
XP_029541323.1	msaprobs_alignment_4742434	1.4e-165	2.1999999999999998e-169	1.4e-165	chitin synthase chs-2-like isoform X1 [Oncorhynchus nerka]
XP_029950724.1	msaprobs_alignment_4742434	1.5000000000000001e-165	6.2	38000.0	chitin synthase chs-2-like [Salarias fasciatus]
NP_492113.2	msaprobs_alignment_4742434	1.5000000000000001e-165	4.1e-169	2.5000000000000004e-165	Chitin synthase chs-1 [Caenorhabditis elegans]
XP_011490431.1	msaprobs_alignment_4742434	1.5000000000000001e-165	2.4999999999999998e-169	1.5000000000000001e-165	uncharacterized protein LOC105357250 [Oryzias latipes]
XP_020336474.1	msaprobs_alignment_4742434	1.6e-165	2.7e-169	1.6e-165	chitin synthase chs-2 [Oncorhynchus kisutch]
XP_028438551.1	msaprobs_alignment_4742434	1.8000000000000002e-165	3e-169	1.8000000000000002e-165	chitin synthase chs-2-like [Perca flavescens]
XP_024150646.1	msaprobs_alignment_4742434	2.1000000000000002e-165	3.4e-169	2.1000000000000002e-165	chitin synthase 1 [Oryzias melastigma]
XP_024244107.1	msaprobs_alignment_4742434	2.1000000000000002e-165	3.4999999999999997e-169	2.1000000000000002e-165	chitin synthase chs-2 isoform X2 [Oncorhynchus tshawytscha]
