#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
XP_024224425.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   2   2   0.00079       4.8   14.9   9.1   375   513   958  1092   950  1102 0.73 chitin synthase chs-2 isoform X1 [Bombus impatiens]
XP_033177515.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   1   2   4.1e-26   2.5e-22   88.5   0.0   203   385   739   905   689   952 0.77 chitin synthase chs-2 isoform X1 [Bombus impatiens]
XP_033177515.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   2   2   0.00079       4.8   14.9   9.1   375   513   958  1092   950  1102 0.73 chitin synthase chs-2 isoform X1 [Bombus impatiens]
XP_033206754.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   1   2   4.1e-26   2.5e-22   88.5   0.0   203   385   739   905   689   952 0.77 chitin synthase chs-2 isoform X1 [Bombus vancouverensis nearcticus]
XP_033206754.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   2   2   0.00079       4.8   14.9   9.1   375   513   958  1092   950  1102 0.73 chitin synthase chs-2 isoform X1 [Bombus vancouverensis nearcticus]
XP_033206755.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   1   2   4.1e-26   2.5e-22   88.5   0.0   203   385   739   905   689   952 0.77 chitin synthase chs-2 isoform X1 [Bombus vancouverensis nearcticus]
XP_033206755.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   2   2   0.00079       4.8   14.9   9.1   375   513   958  1092   950  1102 0.73 chitin synthase chs-2 isoform X1 [Bombus vancouverensis nearcticus]
XP_033206756.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   1   2   4.1e-26   2.5e-22   88.5   0.0   203   385   739   905   689   952 0.77 chitin synthase chs-2 isoform X1 [Bombus vancouverensis nearcticus]
XP_033206756.1       -           1565 Chitin_synth_2       PF03142.18   527   2.7e-27  104.9  10.1   2   2   0.00079       4.8   14.9   9.1   375   513   958  1092   950  1102 0.73 chitin synthase chs-2 isoform X1 [Bombus vancouverensis nearcticus]
XP_037329614.1       -           1322 Chitin_synth_2       PF03142.18   527   2.9e-27  104.8   4.8   1   2   4.2e-28   2.5e-24   95.1   0.0   199   439   673   901   583   920 0.79 chitin synthase chs-1-like [Pungitius pungitius]
XP_037329614.1       -           1322 Chitin_synth_2       PF03142.18   527   2.9e-27  104.8   4.8   2   2   0.00011       0.7   17.7   4.3   409   516   927  1037   907  1046 0.63 chitin synthase chs-1-like [Pungitius pungitius]
XP_029734433.1       -           1576 Chitin_synth_2       PF03142.18   527   3.1e-27  104.7   3.3   1   2   1.9e-25   1.1e-21   86.3   1.5   203   442   733   965   691   993 0.74 chitin synthase chs-2 isoform X3 [Aedes albopictus]
XP_029734433.1       -           1576 Chitin_synth_2       PF03142.18   527   3.1e-27  104.7   3.3   2   2    0.0001      0.63   17.9   2.4   387   510   964  1083   947  1095 0.70 chitin synthase chs-2 isoform X3 [Aedes albopictus]
XP_029734438.1       -           1576 Chitin_synth_2       PF03142.18   527   3.1e-27  104.7   3.3   1   2   1.9e-25   1.1e-21   86.3   1.5   203   442   733   965   691   993 0.74 chitin synthase chs-2 isoform X3 [Aedes albopictus]
XP_029734438.1       -           1576 Chitin_synth_2       PF03142.18   527   3.1e-27  104.7   3.3   2   2    0.0001      0.63   17.9   2.4   387   510   964  1083   947  1095 0.70 chitin synthase chs-2 isoform X3 [Aedes albopictus]
XP_019534585.1       -           1576 Chitin_synth_2       PF03142.18   527   3.1e-27  104.7   3.3   1   2   1.9e-25   1.1e-21   86.3   1.5   203   442   733   965   691   993 0.74 chitin synthase chs-2 isoform X4 [Aedes albopictus]
XP_019534585.1       -           1576 Chitin_synth_2       PF03142.18   527   3.1e-27  104.7   3.3   2   2    0.0001      0.63   17.9   2.4   387   510   964  1083   947  1095 0.70 chitin synthase chs-2 isoform X4 [Aedes albopictus]
XP_009061726.1       -           2243 Chitin_synth_2       PF03142.18   527   3.1e-27  104.7   4.7   1   2   3.6e-30   2.2e-26  101.9   0.5   203   438  1528  1756  1510  1786 0.80 hypothetical protein LOTGIDRAFT_127716 [Lottia gigantea]
XP_009061726.1       -           2243 Chitin_synth_2       PF03142.18   527   3.1e-27  104.7   4.7   2   2       4.9     3e+04    2.4   2.7   405   494  1779  1862  1757  1890 0.62 hypothetical protein LOTGIDRAFT_127716 [Lottia gigantea]
XP_023334174.1       -           1469 Chitin_synth_2       PF03142.18   527   3.3e-27  104.6   7.8   1   2     2e-28   1.2e-24   96.1   3.6   204   462   704   949   690   963 0.79 uncharacterized protein LOC111705759 [Eurytemora affinis]
XP_023334174.1       -           1469 Chitin_synth_2       PF03142.18   527   3.3e-27  104.6   7.8   2   2     0.082     5e+02    8.3   6.7   372   513   919  1055   916  1064 0.63 uncharacterized protein LOC111705759 [Eurytemora affinis]
XP_023334175.1       -           1469 Chitin_synth_2       PF03142.18   527   3.3e-27  104.6   7.8   1   2     2e-28   1.2e-24   96.1   3.6   204   462   704   949   690   963 0.79 uncharacterized protein LOC111705759 [Eurytemora affinis]
XP_023334175.1       -           1469 Chitin_synth_2       PF03142.18   527   3.3e-27  104.6   7.8   2   2     0.082     5e+02    8.3   6.7   372   513   919  1055   916  1064 0.63 uncharacterized protein LOC111705759 [Eurytemora affinis]
XP_013405480.1       -           2374 Chitin_synth_2       PF03142.18   527   3.4e-27  104.6   5.4   1   2   7.2e-30   4.4e-26  100.9   0.0   204   426  1560  1770  1521  1796 0.81 uncharacterized protein LOC106170231 [Lingula anatina]
XP_013405480.1       -           2374 Chitin_synth_2       PF03142.18   527   3.4e-27  104.6   5.4   2   2       6.1   3.7e+04    2.1   4.3   410   493  1809  1893  1786  1911 0.69 uncharacterized protein LOC106170231 [Lingula anatina]
XP_023932232.1       -           2374 Chitin_synth_2       PF03142.18   527   3.4e-27  104.6   5.4   1   2   7.2e-30   4.4e-26  100.9   0.0   204   426  1560  1770  1521  1796 0.81 uncharacterized protein LOC106170231 [Lingula anatina]
XP_023932232.1       -           2374 Chitin_synth_2       PF03142.18   527   3.4e-27  104.6   5.4   2   2       6.1   3.7e+04    2.1   4.3   410   493  1809  1893  1786  1911 0.69 uncharacterized protein LOC106170231 [Lingula anatina]
XP_019534584.3       -           1616 Chitin_synth_2       PF03142.18   527   3.4e-27  104.6   3.4   1   2   2.2e-25   1.4e-21   86.1   0.1   203   438   773  1001   731  1006 0.76 chitin synthase chs-2 isoform X1 [Aedes albopictus]
XP_019534584.3       -           1616 Chitin_synth_2       PF03142.18   527   3.4e-27  104.6   3.4   2   2   0.00011      0.66   17.8   2.4   387   510  1004  1123   987  1135 0.70 chitin synthase chs-2 isoform X1 [Aedes albopictus]
XP_019534583.3       -           1616 Chitin_synth_2       PF03142.18   527   3.4e-27  104.5   3.4   1   2   2.2e-25   1.4e-21   86.1   0.1   203   438   773  1001   731  1006 0.76 chitin synthase chs-2 isoform X2 [Aedes albopictus]
XP_019534583.3       -           1616 Chitin_synth_2       PF03142.18   527   3.4e-27  104.5   3.4   2   2   0.00011      0.66   17.8   2.4   387   510  1004  1123   987  1135 0.70 chitin synthase chs-2 isoform X2 [Aedes albopictus]
XP_021365806.1       -           1687 Chitin_synth_2       PF03142.18   527   3.4e-27  104.5   1.2   1   2   2.2e-27   1.3e-23   92.7   0.4   204   445   785  1023   750  1047 0.77 uncharacterized protein LOC110458442 isoform X3 [Mizuhopecten yessoensis]
XP_021365806.1       -           1687 Chitin_synth_2       PF03142.18   527   3.4e-27  104.5   1.2   2   2     0.021   1.3e+02   10.3   1.4   408   508  1031  1136  1005  1148 0.62 uncharacterized protein LOC110458442 isoform X3 [Mizuhopecten yessoensis]
XP_021365805.1       -           1694 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   1.2   1   2   2.2e-27   1.4e-23   92.7   0.4   204   445   792  1030   757  1054 0.77 uncharacterized protein LOC110458442 isoform X2 [Mizuhopecten yessoensis]
XP_021365805.1       -           1694 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   1.2   2   2     0.021   1.3e+02   10.2   1.4   408   508  1038  1143  1012  1155 0.62 uncharacterized protein LOC110458442 isoform X2 [Mizuhopecten yessoensis]
XP_048727153.1       -           2471 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   3.7   1   2   3.2e-26   1.9e-22   88.9   0.0   204   448  1592  1818  1575  1828 0.83 uncharacterized protein LOC125645600 isoform X3 [Ostrea edulis]
XP_048727153.1       -           2471 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   3.7   2   2    0.0015       9.4   14.0   3.6   394   515  1823  1945  1818  1957 0.68 uncharacterized protein LOC125645600 isoform X3 [Ostrea edulis]
XP_048727152.1       -           2473 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   3.7   1   2   3.2e-26   1.9e-22   88.9   0.0   204   448  1597  1823  1580  1833 0.83 uncharacterized protein LOC125645600 isoform X2 [Ostrea edulis]
XP_048727152.1       -           2473 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   3.7   2   2    0.0015       9.4   14.0   3.6   394   515  1828  1950  1823  1962 0.68 uncharacterized protein LOC125645600 isoform X2 [Ostrea edulis]
XP_048727151.1       -           2476 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   3.7   1   2   3.2e-26   1.9e-22   88.9   0.0   204   448  1597  1823  1580  1833 0.83 uncharacterized protein LOC125645600 isoform X1 [Ostrea edulis]
XP_048727151.1       -           2476 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   3.7   2   2    0.0015       9.4   14.0   3.6   394   515  1828  1950  1823  1962 0.68 uncharacterized protein LOC125645600 isoform X1 [Ostrea edulis]
XP_022916175.1       -           1513 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   9.2   1   2   1.8e-28   1.1e-24   96.3   0.5   155   440   668   936   657   950 0.78 uncharacterized protein LOC111426060 [Onthophagus taurus]
XP_022916175.1       -           1513 Chitin_synth_2       PF03142.18   527   3.5e-27  104.5   9.2   2   2     0.039   2.4e+02    9.3   6.8   373   496   923  1043   916  1069 0.67 uncharacterized protein LOC111426060 [Onthophagus taurus]
XP_020443728.1       -           1261 Chitin_synth_2       PF03142.18   527     4e-27  104.3   0.4   1   2   6.8e-24   4.2e-20   81.2   0.0   202   443   653   884   564   901 0.86 uncharacterized protein LOC109952811 isoform X1 [Monopterus albus]
XP_020443728.1       -           1261 Chitin_synth_2       PF03142.18   527     4e-27  104.3   0.4   2   2   2.4e-05      0.15   19.9   1.0   410   521   906  1018   887  1021 0.73 uncharacterized protein LOC109952811 isoform X1 [Monopterus albus]
XP_020305771.1       -            987 Chitin_synth_2       PF03142.18   527     4e-27  104.3  15.2   1   2   1.5e-30   9.2e-27  103.1   0.3   203   425   311   520   281   545 0.87 chitin synthase 1 [Loa loa]
XP_020305771.1       -            987 Chitin_synth_2       PF03142.18   527     4e-27  104.3  15.2   2   2       5.6   3.4e+04    2.2  11.6   395   492   552   644   528   659 0.77 chitin synthase 1 [Loa loa]
XP_026468796.1       -           1622 Chitin_synth_2       PF03142.18   527   4.1e-27  104.3   3.7   1   2   9.9e-26     6e-22   87.2   0.0   203   417   729   931   684   958 0.78 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Ctenocephalides felis]
XP_026468796.1       -           1622 Chitin_synth_2       PF03142.18   527   4.1e-27  104.3   3.7   2   2   0.00041       2.5   15.9   2.5   387   511   960  1080   943  1091 0.70 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Ctenocephalides felis]
XP_020443729.1       -           1260 Chitin_synth_2       PF03142.18   527   4.3e-27  104.2   0.5   1   2   6.8e-24   4.2e-20   81.1   0.0   202   443   652   883   564   900 0.86 uncharacterized protein LOC109952811 isoform X2 [Monopterus albus]
XP_020443729.1       -           1260 Chitin_synth_2       PF03142.18   527   4.3e-27  104.2   0.5   2   2   2.5e-05      0.15   19.9   1.0   410   521   905  1017   890  1021 0.73 uncharacterized protein LOC109952811 isoform X2 [Monopterus albus]
XP_014238494.1       -           1595 Chitin_synth_2       PF03142.18   527   4.3e-27  104.2   2.0   1   2   6.6e-27   4.1e-23   91.1   0.4   203   441   738   969   688   998 0.75 uncharacterized protein LOC106660151 [Trichogramma pretiosum]
XP_014238494.1       -           1595 Chitin_synth_2       PF03142.18   527   4.3e-27  104.2   2.0   2   2     0.006        37   12.0   0.7   447   510  1026  1088   969  1100 0.63 uncharacterized protein LOC106660151 [Trichogramma pretiosum]
XP_036335463.1       -           1517 Chitin_synth_2       PF03142.18   527   4.4e-27  104.2   2.1   1   2   1.8e-25   1.1e-21   86.3   0.0   203   417   661   863   628   892 0.83 chitin synthase chs-2 isoform X1 [Rhagoletis pomonella]
XP_036335463.1       -           1517 Chitin_synth_2       PF03142.18   527   4.4e-27  104.2   2.1   2   2   0.00052       3.2   15.6   2.1   401   512   900  1014   876  1027 0.66 chitin synthase chs-2 isoform X1 [Rhagoletis pomonella]
XP_017475341.1       -           1517 Chitin_synth_2       PF03142.18   527   4.4e-27  104.2   2.1   1   2   1.8e-25   1.1e-21   86.3   0.0   203   417   661   863   628   892 0.83 PREDICTED: uncharacterized protein LOC108365722 isoform X1 [Rhagoletis zephyria]
XP_017475341.1       -           1517 Chitin_synth_2       PF03142.18   527   4.4e-27  104.2   2.1   2   2   0.00052       3.2   15.6   2.1   401   512   900  1014   876  1027 0.66 PREDICTED: uncharacterized protein LOC108365722 isoform X1 [Rhagoletis zephyria]
XP_018917000.1       -           1393 Chitin_synth_2       PF03142.18   527   4.4e-27  104.2   7.2   1   2   2.3e-26   1.4e-22   89.3   0.1   202   417   566   769   522   794 0.78 PREDICTED: uncharacterized protein LOC109044007 isoform X4 [Bemisia tabaci]
XP_018917000.1       -           1393 Chitin_synth_2       PF03142.18   527   4.4e-27  104.2   7.2   2   2   0.00076       4.7   15.0   4.6   400   512   805   919   783   929 0.69 PREDICTED: uncharacterized protein LOC109044007 isoform X4 [Bemisia tabaci]
XP_011184005.1       -           1592 Chitin_synth_2       PF03142.18   527   4.5e-27  104.1   3.0   1   2   6.4e-26   3.9e-22   87.8   0.5   203   439   736   965   703   996 0.77 chitin synthase chs-2 isoform X2 [Zeugodacus cucurbitae]
XP_011184005.1       -           1592 Chitin_synth_2       PF03142.18   527   4.5e-27  104.1   3.0   2   2     0.001       6.3   14.6   3.1   401   510   975  1087   950  1102 0.63 chitin synthase chs-2 isoform X2 [Zeugodacus cucurbitae]
XP_011184003.1       -           1592 Chitin_synth_2       PF03142.18   527   4.5e-27  104.1   3.0   1   2   6.4e-26   3.9e-22   87.8   0.5   203   439   736   965   703   996 0.77 chitin synthase chs-2 isoform X1 [Zeugodacus cucurbitae]
XP_011184003.1       -           1592 Chitin_synth_2       PF03142.18   527   4.5e-27  104.1   3.0   2   2     0.001       6.3   14.6   3.1   401   510   975  1087   950  1102 0.63 chitin synthase chs-2 isoform X1 [Zeugodacus cucurbitae]
XP_011184004.1       -           1592 Chitin_synth_2       PF03142.18   527   4.5e-27  104.1   3.0   1   2   6.4e-26   3.9e-22   87.8   0.5   203   439   736   965   703   996 0.77 chitin synthase chs-2 isoform X1 [Zeugodacus cucurbitae]
XP_011184004.1       -           1592 Chitin_synth_2       PF03142.18   527   4.5e-27  104.1   3.0   2   2     0.001       6.3   14.6   3.1   401   510   975  1087   950  1102 0.63 chitin synthase chs-2 isoform X1 [Zeugodacus cucurbitae]
XP_021365802.1       -           1876 Chitin_synth_2       PF03142.18   527   4.6e-27  104.1   1.2   1   2   2.6e-27   1.6e-23   92.5   0.3   204   445   974  1212   939  1236 0.77 uncharacterized protein LOC110458442 isoform X1 [Mizuhopecten yessoensis]
XP_021365802.1       -           1876 Chitin_synth_2       PF03142.18   527   4.6e-27  104.1   1.2   2   2     0.024   1.5e+02   10.1   1.4   408   508  1220  1325  1194  1337 0.62 uncharacterized protein LOC110458442 isoform X1 [Mizuhopecten yessoensis]
XP_021365803.1       -           1876 Chitin_synth_2       PF03142.18   527   4.6e-27  104.1   1.2   1   2   2.6e-27   1.6e-23   92.5   0.3   204   445   974  1212   939  1236 0.77 uncharacterized protein LOC110458442 isoform X1 [Mizuhopecten yessoensis]
XP_021365803.1       -           1876 Chitin_synth_2       PF03142.18   527   4.6e-27  104.1   1.2   2   2     0.024   1.5e+02   10.1   1.4   408   508  1220  1325  1194  1337 0.62 uncharacterized protein LOC110458442 isoform X1 [Mizuhopecten yessoensis]
XP_036335482.1       -           1592 Chitin_synth_2       PF03142.18   527   4.9e-27  104.0   2.1   1   2   1.9e-25   1.2e-21   86.2   0.0   203   417   736   938   703   967 0.83 chitin synthase chs-2 isoform X3 [Rhagoletis pomonella]
XP_036335482.1       -           1592 Chitin_synth_2       PF03142.18   527   4.9e-27  104.0   2.1   2   2   0.00055       3.4   15.5   2.1   401   512   975  1089   951  1102 0.66 chitin synthase chs-2 isoform X3 [Rhagoletis pomonella]
XP_036335472.1       -           1592 Chitin_synth_2       PF03142.18   527   4.9e-27  104.0   2.1   1   2   1.9e-25   1.2e-21   86.2   0.0   203   417   736   938   703   967 0.83 chitin synthase chs-2 isoform X2 [Rhagoletis pomonella]
XP_036335472.1       -           1592 Chitin_synth_2       PF03142.18   527   4.9e-27  104.0   2.1   2   2   0.00055       3.4   15.5   2.1   401   512   975  1089   951  1102 0.66 chitin synthase chs-2 isoform X2 [Rhagoletis pomonella]
XP_017475343.1       -           1592 Chitin_synth_2       PF03142.18   527     5e-27  104.0   2.1   1   2   1.9e-25   1.2e-21   86.2   0.0   203   417   736   938   703   967 0.83 PREDICTED: uncharacterized protein LOC108365722 isoform X3 [Rhagoletis zephyria]
XP_017475343.1       -           1592 Chitin_synth_2       PF03142.18   527     5e-27  104.0   2.1   2   2   0.00055       3.4   15.5   2.1   401   512   975  1089   951  1102 0.66 PREDICTED: uncharacterized protein LOC108365722 isoform X3 [Rhagoletis zephyria]
XP_052079667.1       -            848 Chitin_synth_2       PF03142.18   527   5.1e-27  104.0   4.7   1   2   6.9e-28   4.2e-24   94.3   1.0   198   471    61   324    25   325 0.77 chitin synthase chs-2-like [Mytilus californianus]
XP_052079667.1       -            848 Chitin_synth_2       PF03142.18   527   5.1e-27  104.0   4.7   2   2     0.015        89   10.8   2.8   407   506   316   413   286   424 0.71 chitin synthase chs-2-like [Mytilus californianus]
XP_019850347.1       -           1406 Chitin_synth_2       PF03142.18   527   5.3e-27  103.9  10.6   1   2   5.4e-30   3.3e-26  101.3   6.5   204   469   687   937   659   947 0.81 PREDICTED: uncharacterized protein LOC100641628 [Amphimedon queenslandica]
XP_019850347.1       -           1406 Chitin_synth_2       PF03142.18   527   5.3e-27  103.9  10.6   2   2         2   1.2e+04    3.7   0.1   431   493   984  1043   975  1065 0.84 PREDICTED: uncharacterized protein LOC100641628 [Amphimedon queenslandica]
XP_018916999.1       -           1510 Chitin_synth_2       PF03142.18   527   5.5e-27  103.9   7.2   1   2   2.6e-26   1.6e-22   89.1   0.1   202   417   742   945   698   970 0.78 PREDICTED: uncharacterized protein LOC109044007 isoform X3 [Bemisia tabaci]
XP_018916999.1       -           1510 Chitin_synth_2       PF03142.18   527   5.5e-27  103.9   7.2   2   2   0.00084       5.2   14.8   4.6   400   512   981  1095   959  1105 0.69 PREDICTED: uncharacterized protein LOC109044007 isoform X3 [Bemisia tabaci]
XP_022616730.1       -           1298 Chitin_synth_2       PF03142.18   527   5.7e-27  103.8  19.8   1   2   1.3e-30   7.9e-27  103.3   0.0   201   441   655   880   555   904 0.81 uncharacterized protein LOC111233240 [Seriola dumerili]
XP_022616730.1       -           1298 Chitin_synth_2       PF03142.18   527   5.7e-27  103.8  19.8   2   2      0.14   8.3e+02    7.6  10.0   408   495   903   993   883  1022 0.65 uncharacterized protein LOC111233240 [Seriola dumerili]
XP_035537779.1       -            715 Chitin_synth_2       PF03142.18   527   5.8e-27  103.8   5.4   1   2     5e-27   3.1e-23   91.5   0.2   160   445    69   339    22   369 0.74 chitin synthase chs-2-like [Morone saxatilis]
XP_035537779.1       -            715 Chitin_synth_2       PF03142.18   527   5.8e-27  103.8   5.4   2   2     0.018   1.1e+02   10.5   5.7   409   491   354   440   335   448 0.66 chitin synthase chs-2-like [Morone saxatilis]
XP_021956610.1       -           1615 Chitin_synth_2       PF03142.18   527   5.8e-27  103.8   0.4   1   2   8.4e-26   5.2e-22   87.4   0.0   202   420   735   941   688   968 0.78 chitin synthase chs-2 [Folsomia candida]
XP_021956610.1       -           1615 Chitin_synth_2       PF03142.18   527   5.8e-27  103.8   0.4   2   2    0.0018        11   13.7   0.8   390   510   966  1086   957  1096 0.77 chitin synthase chs-2 [Folsomia candida]
XP_022916126.1       -           1470 Chitin_synth_2       PF03142.18   527   6.1e-27  103.7   8.1   1   2   1.4e-27   8.8e-24   93.3   0.8   203   441   730   961   686   989 0.78 uncharacterized protein LOC111426021 [Onthophagus taurus]
XP_022916126.1       -           1470 Chitin_synth_2       PF03142.18   527   6.1e-27  103.7   8.1   2   2     0.052   3.2e+02    8.9   6.9   415   496   985  1067   950  1077 0.73 uncharacterized protein LOC111426021 [Onthophagus taurus]
XP_019628653.1       -           1631 Chitin_synth_2       PF03142.18   527   6.2e-27  103.7  10.0   1   3     9e-27   5.5e-23   90.7   1.4   201   466   722   973   705   987 0.73 PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC109473222 [Branchiostoma belcheri]
XP_019628653.1       -           1631 Chitin_synth_2       PF03142.18   527   6.2e-27  103.7  10.0   2   3    0.0028        17   13.1   0.2   429   495  1129  1191  1112  1205 0.83 PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC109473222 [Branchiostoma belcheri]
XP_019628653.1       -           1631 Chitin_synth_2       PF03142.18   527   6.2e-27  103.7  10.0   3   3       6.9   4.2e+04    1.9   0.1   139   193  1414  1470  1397  1487 0.80 PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC109473222 [Branchiostoma belcheri]
XP_015608865.1       -           1567 Chitin_synth_2       PF03142.18   527   6.2e-27  103.7   4.8   1   2   2.9e-26   1.8e-22   89.0   0.1   203   420   740   945   638   973 0.77 chitin synthase chs-2 isoform X3 [Cephus cinctus]
XP_015608865.1       -           1567 Chitin_synth_2       PF03142.18   527   6.2e-27  103.7   4.8   2   2    0.0019        12   13.7   4.5   376   514   960  1094   950  1103 0.62 chitin synthase chs-2 isoform X3 [Cephus cinctus]
XP_018916998.1       -           1569 Chitin_synth_2       PF03142.18   527   6.4e-27  103.6   7.3   1   2   3.1e-26   1.9e-22   88.9   0.0   202   417   742   945   698   959 0.78 PREDICTED: uncharacterized protein LOC109044007 isoform X2 [Bemisia tabaci]
XP_018916998.1       -           1569 Chitin_synth_2       PF03142.18   527   6.4e-27  103.6   7.3   2   2   0.00095       5.8   14.7   4.7   400   512   981  1095   959  1105 0.69 PREDICTED: uncharacterized protein LOC109044007 isoform X2 [Bemisia tabaci]
XP_018916997.1       -           1569 Chitin_synth_2       PF03142.18   527   6.5e-27  103.6   7.3   1   2   3.1e-26   1.9e-22   88.9   0.0   202   417   742   945   698   959 0.78 PREDICTED: uncharacterized protein LOC109044007 isoform X1 [Bemisia tabaci]
XP_018916997.1       -           1569 Chitin_synth_2       PF03142.18   527   6.5e-27  103.6   7.3   2   2   0.00095       5.8   14.7   4.7   400   512   981  1095   959  1105 0.69 PREDICTED: uncharacterized protein LOC109044007 isoform X1 [Bemisia tabaci]
XP_014282324.1       -           1580 Chitin_synth_2       PF03142.18   527   6.5e-27  103.6   1.2   1   2   3.3e-25     2e-21   85.5   0.7   202   454   743   989   699  1004 0.73 chitin synthase chs-2 isoform X1 [Halyomorpha halys]
XP_014282324.1       -           1580 Chitin_synth_2       PF03142.18   527   6.5e-27  103.6   1.2   2   2   0.00019       1.1   17.0   0.9   403   516   986  1100   961  1106 0.76 chitin synthase chs-2 isoform X1 [Halyomorpha halys]
XP_014282325.1       -           1580 Chitin_synth_2       PF03142.18   527   6.6e-27  103.6   1.2   1   2   3.3e-25     2e-21   85.5   0.7   202   454   743   989   699  1004 0.73 chitin synthase chs-2 isoform X2 [Halyomorpha halys]
XP_014282325.1       -           1580 Chitin_synth_2       PF03142.18   527   6.6e-27  103.6   1.2   2   2   0.00019       1.1   17.0   0.9   403   516   986  1100   961  1106 0.76 chitin synthase chs-2 isoform X2 [Halyomorpha halys]
XP_035215199.1       -           1517 Chitin_synth_2       PF03142.18   527   6.8e-27  103.6   2.7   1   2     8e-27   4.9e-23   90.8   1.0   160   462   630   918   618   927 0.74 chitin synthase chs-2-like isoform X2 [Stegodyphus dumicola]
XP_035215199.1       -           1517 Chitin_synth_2       PF03142.18   527   6.8e-27  103.6   2.7   2   2    0.0033        20   12.9   2.4   387   510   894  1013   878  1025 0.69 chitin synthase chs-2-like isoform X2 [Stegodyphus dumicola]
XP_022806798.1       -           1299 Chitin_synth_2       PF03142.18   527   6.9e-27  103.5   6.7   1   2   1.1e-30   6.9e-27  103.5   6.7   200   469   400   655   372   672 0.79 uncharacterized protein LOC111343868 isoform X2 [Stylophora pistillata]
XP_022806798.1       -           1299 Chitin_synth_2       PF03142.18   527   6.9e-27  103.5   6.7   2   2       6.5     4e+04    2.0   0.1   443   491   761   809   744   820 0.73 uncharacterized protein LOC111343868 isoform X2 [Stylophora pistillata]
XP_015253837.1       -           1290 Chitin_synth_2       PF03142.18   527     7e-27  103.5  18.1   1   2   5.9e-29   3.6e-25   97.9   0.0   204   444   661   891   649   897 0.84 PREDICTED: uncharacterized protein LOC107100005 [Cyprinodon variegatus]
XP_015253837.1       -           1290 Chitin_synth_2       PF03142.18   527     7e-27  103.5  18.1   2   2    0.0031        19   13.0   6.5   406   496   904   997   890  1029 0.57 PREDICTED: uncharacterized protein LOC107100005 [Cyprinodon variegatus]
XP_046363730.2       -           1239 Chitin_synth_2       PF03142.18   527   7.5e-27  103.4   7.2   1   2   3.1e-24   1.9e-20   82.3   1.7   200   430   742   959   728   993 0.78 uncharacterized protein LOC124140268 [Haliotis rufescens]
XP_046363730.2       -           1239 Chitin_synth_2       PF03142.18   527   7.5e-27  103.4   7.2   2   2   6.1e-06     0.037   21.9   1.4   398   505   989  1099   961  1118 0.75 uncharacterized protein LOC124140268 [Haliotis rufescens]
XP_050044851.1       -           1602 Chitin_synth_2       PF03142.18   527     8e-27  103.3   1.8   1   2   5.1e-27   3.1e-23   91.5   0.5   160   463   703   992   692  1003 0.73 chitin synthase chs-2-like [Dermacentor andersoni]
XP_050044851.1       -           1602 Chitin_synth_2       PF03142.18   527     8e-27  103.3   1.8   2   2     0.018   1.1e+02   10.5   1.2   447   513  1024  1088   962  1096 0.64 chitin synthase chs-2-like [Dermacentor andersoni]
XP_050044852.1       -           1602 Chitin_synth_2       PF03142.18   527     8e-27  103.3   1.8   1   2   5.1e-27   3.1e-23   91.5   0.5   160   463   703   992   692  1003 0.73 chitin synthase chs-2-like [Dermacentor andersoni]
XP_050044852.1       -           1602 Chitin_synth_2       PF03142.18   527     8e-27  103.3   1.8   2   2     0.018   1.1e+02   10.5   1.2   447   513  1024  1088   962  1096 0.64 chitin synthase chs-2-like [Dermacentor andersoni]
