XP_027416735.1	552	msaprobs_alignment_4742434	4.6e-192	4	551	0.98	hyaluronan_synthase_2_[Bos_indicus_x_Bos_taurus]
XP_043339756.1	552	msaprobs_alignment_4742434	4.6e-192	4	551	0.98	hyaluronan_synthase_2_[Cervus_canadensis]
XP_043736055.1	552	msaprobs_alignment_4742434	4.6e-192	4	551	0.98	hyaluronan_synthase_2_[Cervus_elaphus]
XP_025078070.1	1653	msaprobs_alignment_4742434	5.4e-192	657	1573	0.92	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Pomacea_canaliculata]
XP_041374239.1	1187	msaprobs_alignment_4742434	6.3e-192	40	856	0.90	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_041375046.1	1513	msaprobs_alignment_4742434	8.8e-192	382	1326	0.89	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_012598796.1	552	msaprobs_alignment_4742434	1e-191	4	551	0.98	hyaluronan_synthase_2_[Microcebus_murinus]
XP_021544089.1	552	msaprobs_alignment_4742434	1e-191	4	551	0.98	hyaluronan_synthase_2_[Neomonachus_schauinslandi]
NP_999218.1	552	msaprobs_alignment_4742434	1e-191	4	551	0.98	hyaluronan_synthase_2_[Sus_scrofa]
NP_001075270.1	552	msaprobs_alignment_4742434	1.1e-191	4	551	0.98	hyaluronan_synthase_2_[Equus_caballus]
XP_014710785.1	552	msaprobs_alignment_4742434	1.1e-191	4	551	0.98	hyaluronan_synthase_2_[Equus_asinus]
XP_004580762.1	552	msaprobs_alignment_4742434	1.4e-191	4	551	0.98	hyaluronan_synthase_2_[Ochotona_princeps]
XP_012781111.1	552	msaprobs_alignment_4742434	1.4e-191	4	551	0.98	hyaluronan_synthase_2_[Ochotona_princeps]
XP_033749882.1	2273	msaprobs_alignment_4742434	1.4e-191	1194	2055	0.91	uncharacterized_protein_LOC117334391_[Pecten_maximus]
XP_033749883.1	2273	msaprobs_alignment_4742434	1.4e-191	1194	2055	0.91	uncharacterized_protein_LOC117334391_[Pecten_maximus]
XP_017842695.2	1387	msaprobs_alignment_4742434	1.5e-191	377	1225	0.87	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2_[Drosophila_busckii]
XP_029779462.1	552	msaprobs_alignment_4742434	2.1e-191	4	551	0.98	hyaluronan_synthase_2_[Suricata_suricatta]
NP_001075479.1	552	msaprobs_alignment_4742434	2.2e-191	4	551	0.98	hyaluronan_synthase_2_[Oryctolagus_cuniculus]
XP_008253862.1	552	msaprobs_alignment_4742434	2.2e-191	4	551	0.98	PREDICTED:_hyaluronan_synthase_2_isoform_X1_[Oryctolagus_cuniculus]
XP_035887278.1	553	msaprobs_alignment_4742434	2.3e-191	5	552	0.98	hyaluronan_synthase_2_isoform_X1_[Phyllostomus_discolor]
XP_028389628.1	552	msaprobs_alignment_4742434	2.4e-191	4	551	0.98	hyaluronan_synthase_2_isoform_X2_[Phyllostomus_discolor]
XP_041375426.1	1808	msaprobs_alignment_4742434	3e-191	698	1645	0.92	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_037938535.1	1344	msaprobs_alignment_4742434	5e-191	363	1231	0.88	chitin_synthase_chs-2_[Teleopsis_dalmanni]
XP_033757151.1	1379	msaprobs_alignment_4742434	6.8e-191	380	1279	0.90	chitin_synthase_chs-2-like_[Pecten_maximus]
XP_044753770.1	1433	msaprobs_alignment_4742434	9.5e-191	388	1221	0.88	chitin_synthase_chs-2-like_isoform_X1_[Coccinella_septempunctata]
XP_022307205.1	2337	msaprobs_alignment_4742434	1.9e-190	1243	2114	0.89	LOW_QUALITY_PROTEIN:_uncharacterized_protein_LOC111113317_[Crassostrea_virginica]
XP_024510228.1	1657	msaprobs_alignment_4742434	2.4e-190	523	1499	0.92	Chitin_synthase_family-containing_protein_[Strongyloides_ratti]
XP_022324754.1	1642	msaprobs_alignment_4742434	4.1e-190	436	1370	0.88	LOW_QUALITY_PROTEIN:_uncharacterized_protein_LOC111125341_[Crassostrea_virginica]
XP_034330199.1	1365	msaprobs_alignment_4742434	5.6e-190	371	1264	0.91	chitin_synthase_isoform_X2_[Crassostrea_gigas]
XP_034330200.1	1365	msaprobs_alignment_4742434	5.6e-190	371	1264	0.91	chitin_synthase_isoform_X2_[Crassostrea_gigas]
XP_022324753.1	1668	msaprobs_alignment_4742434	5.6e-190	455	1400	0.89	LOW_QUALITY_PROTEIN:_uncharacterized_protein_LOC111125340_[Crassostrea_virginica]
XP_034330198.1	1407	msaprobs_alignment_4742434	6.1e-190	413	1306	0.91	chitin_synthase_isoform_X1_[Crassostrea_gigas]
XP_028917840.1	552	msaprobs_alignment_4742434	8.3e-190	4	551	0.98	hyaluronan_synthase_2_isoform_X1_[Ornithorhynchus_anatinus]
XP_038601399.1	552	msaprobs_alignment_4742434	8.3e-190	4	551	0.98	hyaluronan_synthase_2_[Tachyglossus_aculeatus]
XP_038601400.1	552	msaprobs_alignment_4742434	8.3e-190	4	551	0.98	hyaluronan_synthase_2_[Tachyglossus_aculeatus]
XP_038601401.1	552	msaprobs_alignment_4742434	8.3e-190	4	551	0.98	hyaluronan_synthase_2_[Tachyglossus_aculeatus]
XP_022329308.1	1701	msaprobs_alignment_4742434	1.1e-188	613	1536	0.88	uncharacterized_protein_LOC111128135_[Crassostrea_virginica]
XP_022329201.1	1702	msaprobs_alignment_4742434	1.4e-188	614	1537	0.88	uncharacterized_protein_LOC111128079_isoform_X1_[Crassostrea_virginica]
XP_034982046.1	552	msaprobs_alignment_4742434	1.4e-188	4	551	0.98	hyaluronan_synthase_2_isoform_X1_[Zootoca_vivipara]
NP_001300545.1	1700	msaprobs_alignment_4742434	1.4e-188	543	1518	0.91	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
XP_011423725.2	2340	msaprobs_alignment_4742434	1.5e-188	1246	2118	0.89	uncharacterized_protein_LOC105325734_[Crassostrea_gigas]
XP_011423726.2	2340	msaprobs_alignment_4742434	1.5e-188	1246	2118	0.89	uncharacterized_protein_LOC105325734_[Crassostrea_gigas]
XP_034323513.1	2340	msaprobs_alignment_4742434	1.5e-188	1246	2118	0.89	uncharacterized_protein_LOC105325734_[Crassostrea_gigas]
NP_001300544.1	1606	msaprobs_alignment_4742434	1.6e-188	449	1433	0.91	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
XP_022329203.1	1626	msaprobs_alignment_4742434	1.8e-188	538	1461	0.88	uncharacterized_protein_LOC111128079_isoform_X2_[Crassostrea_virginica]
NP_493682.2	1668	msaprobs_alignment_4742434	2.2e-188	511	1491	0.91	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
XP_028592055.1	552	msaprobs_alignment_4742434	3.6e-188	4	551	0.98	LOW_QUALITY_PROTEIN:_hyaluronan_synthase_2_[Podarcis_muralis]
XP_039377194.1	554	msaprobs_alignment_4742434	4e-188	3	553	0.98	hyaluronan_synthase_2_isoform_X1_[Mauremys_reevesii]
XP_042317505.1	552	msaprobs_alignment_4742434	4e-188	4	551	0.98	hyaluronan_synthase_2_isoform_X1_[Sceloporus_undulatus]
XP_005288805.1	552	msaprobs_alignment_4742434	6.2e-188	4	551	0.98	hyaluronan_synthase_2_[Chrysemys_picta_bellii]
XP_034619431.1	552	msaprobs_alignment_4742434	6.2e-188	4	551	0.98	hyaluronan_synthase_2_[Trachemys_scripta_elegans]
XP_039377195.1	552	msaprobs_alignment_4742434	6.2e-188	4	551	0.98	hyaluronan_synthase_2_isoform_X2_[Mauremys_reevesii]
XP_044862018.1	552	msaprobs_alignment_4742434	6.2e-188	4	551	0.98	hyaluronan_synthase_2_[Mauremys_mutica]
XP_030409626.1	552	msaprobs_alignment_4742434	8.7e-188	4	551	0.98	hyaluronan_synthase_2_[Gopherus_evgoodei]
XP_001370289.1	552	msaprobs_alignment_4742434	8.9e-188	4	551	0.98	PREDICTED:_hyaluronan_synthase_2_[Monodelphis_domestica]
XP_043834200.1	552	msaprobs_alignment_4742434	1e-187	4	551	0.98	hyaluronan_synthase_2_[Dromiciops_gliroides]
XP_033011690.1	552	msaprobs_alignment_4742434	1.1e-187	4	551	0.98	hyaluronan_synthase_2_[Lacerta_agilis]
XP_007063455.1	552	msaprobs_alignment_4742434	1.5e-187	4	551	0.98	hyaluronan_synthase_2_[Chelonia_mydas]
XP_037563362.1	1423	msaprobs_alignment_4742434	1.7e-187	364	1294	0.91	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Dermacentor_silvarum]
XP_008115126.1	552	msaprobs_alignment_4742434	2.1e-187	4	551	0.98	PREDICTED:_hyaluronan_synthase_2_[Anolis_carolinensis]
XP_044514211.1	552	msaprobs_alignment_4742434	2.1e-187	4	551	0.98	hyaluronan_synthase_2_[Gracilinanus_agilis]
XP_003760405.1	552	msaprobs_alignment_4742434	2.5e-187	4	551	0.98	hyaluronan_synthase_2_[Sarcophilus_harrisii]
XP_036597375.1	552	msaprobs_alignment_4742434	3.8e-187	4	551	0.98	hyaluronan_synthase_2_[Trichosurus_vulpecula]
XP_008503559.1	552	msaprobs_alignment_4742434	7.2e-187	4	551	0.98	hyaluronan_synthase_2_[Calypte_anna]
XP_032079153.1	552	msaprobs_alignment_4742434	9e-187	4	551	0.98	hyaluronan_synthase_2_[Thamnophis_elegans]
XP_044753771.1	1190	msaprobs_alignment_4742434	1e-186	388	1182	0.95	chitin_synthase_chs-2-like_isoform_X2_[Coccinella_septempunctata]
XP_025081670.1	2022	msaprobs_alignment_4742434	1.4e-186	1215	1948	0.90	LOW_QUALITY_PROTEIN:_uncharacterized_protein_LOC112556673_[Pomacea_canaliculata]
XP_005143890.1	552	msaprobs_alignment_4742434	1.4e-186	5	551	0.98	hyaluronan_synthase_2_[Melopsittacus_undulatus]
XP_030363040.1	552	msaprobs_alignment_4742434	1.4e-186	5	551	0.98	hyaluronan_synthase_2_[Strigops_habroptila]
XP_011439386.2	1393	msaprobs_alignment_4742434	2.2e-186	438	1296	0.91	chitin_synthase_chs-2_[Crassostrea_gigas]
XP_029868684.1	552	msaprobs_alignment_4742434	2.2e-186	5	551	0.98	hyaluronan_synthase_2_[Aquila_chrysaetos_chrysaetos]
XP_037238133.1	552	msaprobs_alignment_4742434	1.9e-185	5	551	0.98	hyaluronan_synthase_2_[Falco_rusticolus]
XP_040444729.1	552	msaprobs_alignment_4742434	1.9e-185	5	551	0.98	hyaluronan_synthase_2_[Falco_naumanni]
NP_990137.2	552	msaprobs_alignment_4742434	3.1e-185	5	551	0.98	hyaluronan_synthase_2_[Gallus_gallus]
XP_015711724.1	552	msaprobs_alignment_4742434	3.1e-185	5	551	0.98	hyaluronan_synthase_2_[Coturnix_japonica]
XP_021243479.1	552	msaprobs_alignment_4742434	3.1e-185	5	551	0.98	hyaluronan_synthase_2_[Numida_meleagris]
XP_040531402.1	552	msaprobs_alignment_4742434	3.1e-185	5	551	0.98	hyaluronan_synthase_2_isoform_X1_[Gallus_gallus]
XP_032038035.1	561	msaprobs_alignment_4742434	3.7e-185	11	560	0.98	hyaluronan_synthase_2_[Aythya_fuligula]
XP_034321522.1	1333	msaprobs_alignment_4742434	3.7e-185	388	1261	0.91	chitin_synthase_chs-2_isoform_X1_[Crassostrea_gigas]
XP_035175172.1	552	msaprobs_alignment_4742434	4.7e-185	5	551	0.98	hyaluronan_synthase_2_[Oxyura_jamaicensis]
XP_040402919.1	552	msaprobs_alignment_4742434	4.7e-185	5	551	0.98	hyaluronan_synthase_2_[Cygnus_olor]
XP_005019097.1	552	msaprobs_alignment_4742434	5e-185	5	551	0.98	hyaluronan_synthase_2_[Anas_platyrhynchos]
XP_041372214.1	2045	msaprobs_alignment_4742434	6.9e-185	1219	1971	0.90	uncharacterized_protein_LOC121385560_isoform_X3_[Gigantopelta_aegis]
XP_041372215.1	2045	msaprobs_alignment_4742434	6.9e-185	1219	1971	0.90	uncharacterized_protein_LOC121385560_isoform_X3_[Gigantopelta_aegis]
XP_041372213.1	2078	msaprobs_alignment_4742434	7.2e-185	1252	2004	0.90	uncharacterized_protein_LOC121385560_isoform_X2_[Gigantopelta_aegis]
XP_041372212.1	2079	msaprobs_alignment_4742434	7.2e-185	1253	2005	0.90	uncharacterized_protein_LOC121385560_isoform_X1_[Gigantopelta_aegis]
XP_005042501.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	PREDICTED:_hyaluronan_synthase_2_[Ficedula_albicollis]
XP_010403112.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Corvus_cornix_cornix]
XP_015475607.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Parus_major]
XP_030798965.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Camarhynchus_parvulus]
XP_031988307.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Corvus_moneduloides]
XP_032922475.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Catharus_ustulatus]
XP_036260255.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Molothrus_ater]
XP_037985264.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Motacilla_alba_alba]
XP_039923213.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Hirundo_rustica]
XP_039923223.1	553	msaprobs_alignment_4742434	9.4e-185	5	552	0.98	hyaluronan_synthase_2_[Hirundo_rustica]
XP_032546922.1	553	msaprobs_alignment_4742434	9.6e-185	5	552	0.98	hyaluronan_synthase_2_[Chiroxiphia_lanceolata]
XP_033731954.1	2442	msaprobs_alignment_4742434	1.2e-184	1222	2193	0.92	uncharacterized_protein_LOC117321593_[Pecten_maximus]
XP_034330196.1	1402	msaprobs_alignment_4742434	1.2e-184	403	1289	0.89	chitin_synthase_chs-2_isoform_X2_[Crassostrea_gigas]
XP_033731956.1	1391	msaprobs_alignment_4742434	1.3e-184	347	1284	0.91	chitin_synthase_chs-2-like_isoform_X2_[Pecten_maximus]
XP_034330197.1	1390	msaprobs_alignment_4742434	1.4e-184	391	1277	0.89	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_034330195.1	1443	msaprobs_alignment_4742434	1.5e-184	444	1330	0.89	chitin_synthase_chs-2_isoform_X1_[Crassostrea_gigas]
XP_002200498.1	553	msaprobs_alignment_4742434	2.1e-184	5	552	0.98	hyaluronan_synthase_2_[Taeniopygia_guttata]
XP_021402110.1	553	msaprobs_alignment_4742434	2.1e-184	5	552	0.98	hyaluronan_synthase_2_[Lonchura_striata_domestica]
XP_034323514.1	1298	msaprobs_alignment_4742434	2.8e-184	250	1110	0.88	chitin_synthase_chs-2_[Crassostrea_gigas]
XP_022296526.1	1308	msaprobs_alignment_4742434	2.8e-184	384	1282	0.91	uncharacterized_protein_LOC111106230_[Crassostrea_virginica]
XP_036368106.1	1638	msaprobs_alignment_4742434	4.9e-184	447	1379	0.89	chitin_synthase_chs-2-like_[Octopus_vulgaris]
NP_705936.1	552	msaprobs_alignment_4742434	7.3e-184	5	551	0.98	hyaluronan_synthase_2_[Danio_rerio]
XP_039966363.1	892	msaprobs_alignment_4742434	8.7e-184	33	742	0.88	chitin_synthase_chs-2_isoform_X3_[Bactrocera_tryoni]
XP_003205319.2	552	msaprobs_alignment_4742434	1.1e-183	5	551	0.98	hyaluronan_synthase_2_[Meleagris_gallopavo]
XP_043738311.1	552	msaprobs_alignment_4742434	1.5e-183	5	551	0.98	hyaluronan_synthase_2-like_[Cervus_elaphus]
XP_043297442.1	552	msaprobs_alignment_4742434	3.6e-183	5	551	0.98	hyaluronan_synthase_2-like_[Cervus_canadensis]
XP_039230789.1	844	msaprobs_alignment_4742434	4.1e-183	1	656	0.92	chitin_synthase_chs-2_isoform_X4_[Drosophila_yakuba]
XP_043116176.1	552	msaprobs_alignment_4742434	5.8e-183	5	551	0.98	hyaluronan_synthase_2_[Puntigrus_tetrazona]
XP_042628131.1	552	msaprobs_alignment_4742434	9.1e-183	5	551	0.98	hyaluronan_synthase_2_[Cyprinus_carpio]
XP_032574853.1	844	msaprobs_alignment_4742434	9.3e-183	1	665	0.90	chitin_synthase_chs-2_isoform_X2_[Drosophila_sechellia]
XP_042599548.1	1358	msaprobs_alignment_4742434	1.6e-182	390	1166	0.86	chitin_synthase_chs-1-like_[Cyprinus_carpio]
XP_042599548.1	1358	msaprobs_alignment_4742434	1.6e-182	1210	1295	0.78	chitin_synthase_chs-1-like_[Cyprinus_carpio]
XP_033749200.1	2211	msaprobs_alignment_4742434	1.6e-182	1146	2030	0.88	uncharacterized_protein_LOC117333891_[Pecten_maximus]
XP_041374203.1	1639	msaprobs_alignment_4742434	1.9e-182	414	1361	0.90	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_022295920.1	1441	msaprobs_alignment_4742434	2.5e-182	379	507	0.87	uncharacterized_protein_LOC111105812_[Crassostrea_virginica]
XP_022295920.1	1441	msaprobs_alignment_4742434	2.5e-182	639	1402	0.91	uncharacterized_protein_LOC111105812_[Crassostrea_virginica]
XP_022295921.1	1441	msaprobs_alignment_4742434	2.5e-182	379	507	0.87	uncharacterized_protein_LOC111105812_[Crassostrea_virginica]
XP_022295921.1	1441	msaprobs_alignment_4742434	2.5e-182	639	1402	0.91	uncharacterized_protein_LOC111105812_[Crassostrea_virginica]
XP_039486702.1	844	msaprobs_alignment_4742434	3.1e-182	1	679	0.89	chitin_synthase_chs-2_isoform_X3_[Drosophila_santomea]
XP_006636013.1	552	msaprobs_alignment_4742434	7.1e-182	5	551	0.98	PREDICTED:_hyaluronan_synthase_2_[Lepisosteus_oculatus]
XP_029637692.1	2151	msaprobs_alignment_4742434	1.3e-181	1119	2031	0.89	chitin_synthase_chs-1-like_[Octopus_vulgaris]
XP_042596644.1	552	msaprobs_alignment_4742434	2.4e-181	5	551	0.98	hyaluronan_synthase_2_[Cyprinus_carpio]
XP_033855323.1	552	msaprobs_alignment_4742434	2.6e-181	5	551	0.98	hyaluronan_synthase_2_[Acipenser_ruthenus]
XP_026084352.1	552	msaprobs_alignment_4742434	6e-181	5	551	0.98	hyaluronan_synthase_2-like_[Carassius_auratus]
XP_025139081.1	552	msaprobs_alignment_4742434	1e-180	5	538	0.98	hyaluronan_synthase_2-like_[Bubalus_bubalis]
XP_025102509.1	1462	msaprobs_alignment_4742434	1.1e-180	165	1129	0.89	chitin_synthase_chs-2-like_isoform_X2_[Pomacea_canaliculata]
XP_025102500.1	1759	msaprobs_alignment_4742434	1.4e-180	461	1425	0.90	chitin_synthase_chs-2-like_isoform_X1_[Pomacea_canaliculata]
XP_033731955.1	1407	msaprobs_alignment_4742434	1.6e-180	347	1296	0.89	chitin_synthase_chs-2-like_isoform_X1_[Pecten_maximus]
XP_041101611.1	552	msaprobs_alignment_4742434	2.5e-180	5	551	0.98	hyaluronan_synthase_2_[Polyodon_spathula]
XP_026140187.1	552	msaprobs_alignment_4742434	4.9e-180	7	551	0.98	hyaluronan_synthase_2_[Carassius_auratus]
XP_039593205.1	552	msaprobs_alignment_4742434	9.6e-180	5	551	0.98	hyaluronan_synthase_2_[Polypterus_senegalus]
XP_042103442.1	552	msaprobs_alignment_4742434	1.5e-179	5	539	0.98	hyaluronan_synthase_2-like_[Ovis_aries]
XP_033849580.2	552	msaprobs_alignment_4742434	2.8e-179	5	551	0.98	hyaluronan_synthase_2-like_[Acipenser_ruthenus]
XP_034304243.1	1530	msaprobs_alignment_4742434	4.8e-179	567	1348	0.83	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_036395408.1	553	msaprobs_alignment_4742434	6.4e-179	6	552	0.98	hyaluronan_synthase_2_[Megalops_cyprinoides]
XP_034304242.1	1561	msaprobs_alignment_4742434	1e-178	601	1379	0.84	chitin_synthase_chs-2_isoform_X2_[Crassostrea_gigas]
XP_034304240.1	1563	msaprobs_alignment_4742434	1e-178	598	1381	0.83	chitin_synthase_chs-2_isoform_X1_[Crassostrea_gigas]
XP_041920942.1	1271	msaprobs_alignment_4742434	1.3e-178	452	1231	0.90	chitin_synthase_chs-2-like_[Alosa_sapidissima]
XP_037268092.1	921	msaprobs_alignment_4742434	1.8e-178	237	909	0.92	chitin_synthase_chs-2-like_isoform_X1_[Rhipicephalus_microplus]
XP_040210844.1	552	msaprobs_alignment_4742434	3.8e-178	4	551	0.98	hyaluronan_synthase_2_[Rana_temporaria]
XP_018618206.1	552	msaprobs_alignment_4742434	4.4e-178	5	551	0.98	hyaluronan_synthase_2_[Scleropages_formosus]
XP_017541426.2	552	msaprobs_alignment_4742434	5.3e-178	5	551	0.97	LOW_QUALITY_PROTEIN:_hyaluronan_synthase_2_[Pygocentrus_nattereri]
XP_025078069.1	1148	msaprobs_alignment_4742434	7.2e-178	83	928	0.90	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Pomacea_canaliculata]
XP_035266574.1	552	msaprobs_alignment_4742434	8.5e-178	6	551	0.98	hyaluronan_synthase_2_[Anguilla_anguilla]
XP_039594025.1	1223	msaprobs_alignment_4742434	9.9e-178	408	1129	0.89	chitin_synthase_chs-2-like_[Polypterus_senegalus]
XP_041104547.1	552	msaprobs_alignment_4742434	1.3e-177	5	551	0.98	hyaluronan_synthase_2-like_[Polyodon_spathula]
XP_029649657.1	1695	msaprobs_alignment_4742434	2.2e-177	397	1359	0.88	chitin_synthase_chs-1-like_[Octopus_vulgaris]
XP_040289279.1	552	msaprobs_alignment_4742434	2.8e-177	4	547	0.97	hyaluronan_synthase_2_[Bufo_bufo]
XP_044149773.1	552	msaprobs_alignment_4742434	3e-177	4	547	0.97	hyaluronan_synthase_2_[Bufo_gargarizans]
XP_043552707.1	1193	msaprobs_alignment_4742434	4.8e-177	293	1101	0.87	chitin_synthase_chs-2-like_[Chiloscyllium_plagiosum]
XP_029928401.1	552	msaprobs_alignment_4742434	7.4e-177	4	551	0.98	hyaluronan_synthase_2_[Myripristis_murdjan]
NP_001120557.1	552	msaprobs_alignment_4742434	9.4e-177	4	541	0.97	hyaluronan_synthase_2_[Xenopus_tropicalis]
XP_022529691.1	552	msaprobs_alignment_4742434	9.6e-177	5	551	0.97	hyaluronan_synthase_2_[Astyanax_mexicanus]
XP_043544613.1	552	msaprobs_alignment_4742434	3.8e-176	6	551	0.97	hyaluronan_synthase_2_[Chiloscyllium_plagiosum]
XP_043544614.1	552	msaprobs_alignment_4742434	3.8e-176	6	551	0.97	hyaluronan_synthase_2_[Chiloscyllium_plagiosum]
XP_026854895.1	552	msaprobs_alignment_4742434	1.2e-175	5	551	0.98	hyaluronan_synthase_2_[Electrophorus_electricus]
XP_036366078.1	2117	msaprobs_alignment_4742434	1.3e-175	1116	1972	0.89	chitin_synthase_chs-1-like_[Octopus_vulgaris]
XP_018123734.1	552	msaprobs_alignment_4742434	1.6e-175	4	541	0.96	hyaluronan_synthase_2-like_[Xenopus_laevis]
XP_041046368.1	552	msaprobs_alignment_4742434	2e-175	6	551	0.97	hyaluronan_synthase_2_[Carcharodon_carcharias]
XP_041064420.1	1218	msaprobs_alignment_4742434	2.1e-175	320	1178	0.85	chitin_synthase_chs-2-like_isoform_X2_[Carcharodon_carcharias]
NP_001083837.1	551	msaprobs_alignment_4742434	2.2e-175	4	540	0.97	hyaluronan_synthase_2_[Xenopus_laevis]
XP_041064410.1	1231	msaprobs_alignment_4742434	2.9e-175	320	1181	0.85	chitin_synthase_chs-2-like_isoform_X1_[Carcharodon_carcharias]
XP_043922845.1	552	msaprobs_alignment_4742434	3.7e-175	4	551	0.98	hyaluronan_synthase_2_[Protopterus_annectens]
XP_039974844.1	552	msaprobs_alignment_4742434	3.8e-175	5	551	0.98	hyaluronan_synthase_2_[Xiphias_gladius]
XP_041798875.1	552	msaprobs_alignment_4742434	3.8e-175	4	551	0.98	hyaluronan_synthase_2_[Chelmon_rostratus]
XP_035985981.1	552	msaprobs_alignment_4742434	4e-175	3	551	0.97	hyaluronan_synthase_2_[Fundulus_heteroclitus]
XP_044064530.1	552	msaprobs_alignment_4742434	4.2e-175	5	551	0.98	hyaluronan_synthase_2_[Siniperca_chuatsi]
XP_034322785.1	1309	msaprobs_alignment_4742434	4.6e-175	419	1267	0.90	chitin_synthase_chs-2-like_isoform_X1_[Crassostrea_gigas]
XP_034322786.1	1309	msaprobs_alignment_4742434	4.6e-175	419	1267	0.90	chitin_synthase_chs-2-like_isoform_X2_[Crassostrea_gigas]
XP_041369704.1	1638	msaprobs_alignment_4742434	5.8e-175	587	1491	0.90	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_003443743.1	552	msaprobs_alignment_4742434	9.5e-175	7	551	0.97	hyaluronan_synthase_2_[Oreochromis_niloticus]
XP_031604034.1	552	msaprobs_alignment_4742434	1.1e-174	7	551	0.97	hyaluronan_synthase_2_[Oreochromis_aureus]
XP_010740604.1	552	msaprobs_alignment_4742434	1.5e-174	4	551	0.97	hyaluronan_synthase_2_[Larimichthys_crocea]
XP_030638536.1	552	msaprobs_alignment_4742434	1.8e-174	5	551	0.98	hyaluronan_synthase_2_[Chanos_chanos]
XP_008322177.1	552	msaprobs_alignment_4742434	1.9e-174	4	551	0.97	hyaluronan_synthase_2_[Cynoglossus_semilaevis]
XP_043973774.1	552	msaprobs_alignment_4742434	1.9e-174	4	551	0.97	hyaluronan_synthase_2_[Gambusia_affinis]
XP_041844358.1	552	msaprobs_alignment_4742434	2e-174	4	551	0.97	hyaluronan_synthase_2_[Melanotaenia_boesemani]
XP_042280331.1	552	msaprobs_alignment_4742434	2.5e-174	5	551	0.98	hyaluronan_synthase_2_[Thunnus_maccoyii]
XP_042280332.1	552	msaprobs_alignment_4742434	2.5e-174	5	551	0.98	hyaluronan_synthase_2_[Thunnus_maccoyii]
XP_042280333.1	552	msaprobs_alignment_4742434	2.5e-174	5	551	0.98	hyaluronan_synthase_2_[Thunnus_maccoyii]
XP_044216323.1	552	msaprobs_alignment_4742434	2.5e-174	5	551	0.98	hyaluronan_synthase_2_[Thunnus_albacares]
XP_032874985.1	552	msaprobs_alignment_4742434	3e-174	8	551	0.97	hyaluronan_synthase_2_[Amblyraja_radiata]
XP_040899383.1	552	msaprobs_alignment_4742434	3.3e-174	4	551	0.97	hyaluronan_synthase_2_[Toxotes_jaculatrix]
XP_008430237.1	552	msaprobs_alignment_4742434	3.5e-174	4	551	0.97	PREDICTED:_hyaluronan_synthase_2_[Poecilia_reticulata]
XP_041649735.1	552	msaprobs_alignment_4742434	3.6e-174	4	551	0.97	hyaluronan_synthase_2_[Cheilinus_undulatus]
XP_029958774.1	552	msaprobs_alignment_4742434	3.7e-174	4	551	0.97	hyaluronan_synthase_2_[Salarias_fasciatus]
XP_030606051.1	552	msaprobs_alignment_4742434	3.8e-174	4	551	0.97	hyaluronan_synthase_2_isoform_X1_[Archocentrus_centrarchus]
XP_036928769.1	551	msaprobs_alignment_4742434	4.8e-174	5	550	0.97	hyaluronan_synthase_2_[Acanthopagrus_latus]
XP_041943637.1	552	msaprobs_alignment_4742434	5.3e-174	5	551	0.97	hyaluronan_synthase_2_isoform_X1_[Alosa_sapidissima]
XP_004566868.2	552	msaprobs_alignment_4742434	6.3e-174	5	551	0.97	hyaluronan_synthase_2_[Maylandia_zebra]
XP_041374257.1	1627	msaprobs_alignment_4742434	6.4e-174	371	1333	0.84	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_030013198.1	552	msaprobs_alignment_4742434	7e-174	4	551	0.98	hyaluronan_synthase_2_[Sphaeramia_orbicularis]
XP_033495821.1	552	msaprobs_alignment_4742434	7.7e-174	4	551	0.97	hyaluronan_synthase_2_[Epinephelus_lanceolatus]
